corruption,foodweb-baywet,inf-USAir97,test,moreno_crime_projected
0.0783820864884113,0.38494873046875,0.10118485992161416,0.11764705882352941,0.0319779918243286
0.07663130760192871,0.04482221603393555,0.0436093807220459,0.0006258487701416016,0.045731306076049805
