foodweb-baywet_x,foodweb-baywet_mix,foodweb-baywet_ba,foodweb-baywet_finder,foodweb-baywet_ci,foodweb-baywet_gdm,foodweb-baywet_corehd,faa_x,faa_mix,faa_ba,faa_finder,faa_ci,faa_gdm,faa_corehd,moreno_crime_projected_x,moreno_crime_projected_mix,moreno_crime_projected_ba,moreno_crime_projected_finder,moreno_crime_projected_ci,moreno_crime_projected_gdm,moreno_crime_projected_corehd
0.171875,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.01794453507340946,0.9608482871125612,0.9608482871125612,0.9445350734094616,0.9608482871125612,0.9738988580750407,0.9575856443719413,0.029177718832891247,0.4270557029177719,0.27984084880636606,0.5424403183023873,0.21087533156498675,0.6684350132625995,0.3302387267904509
0.1796875,0.8203125,0.8203125,0.8203125,0.8203125,0.8203125,0.8203125,0.018760195758564437,0.9600326264274062,0.9600326264274062,0.9429037520391517,0.9600326264274062,0.9730831973898858,0.9567699836867863,0.03050397877984085,0.40185676392572944,0.27984084880636606,0.5424403183023873,0.1830238726790451,0.6591511936339522,0.32891246684350134
0.1875,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.01957585644371941,0.9584013050570962,0.9584013050570962,0.9420880913539967,0.9592169657422512,0.9698205546492659,0.9551386623164764,0.03183023872679045,0.4005305039787798,0.27851458885941643,0.5145888594164456,0.1830238726790451,0.6472148541114059,0.3275862068965517
0.1953125,0.8046875,0.8046875,0.8046875,0.8046875,0.8046875,0.8046875,0.020391517128874388,0.9575856443719413,0.9575856443719413,0.9388254486133768,0.9584013050570962,0.9690048939641109,0.9543230016313213,0.033156498673740056,0.23342175066312998,0.27718832891246686,0.5145888594164456,0.09416445623342175,0.6379310344827587,0.3275862068965517
0.203125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.021207177814029365,0.9567699836867863,0.9567699836867863,0.9371941272430668,0.9575856443719413,0.968189233278956,0.9535073409461664,0.034482758620689655,0.23342175066312998,0.27586206896551724,0.4973474801061008,0.09416445623342175,0.6352785145888594,0.3275862068965517
0.2109375,0.7890625,0.7890625,0.7890625,0.7890625,0.7890625,0.7890625,0.02202283849918434,0.9559543230016313,0.9526916802610114,0.9314845024469821,0.9567699836867863,0.967373572593801,0.9526916802610114,0.03580901856763926,0.23342175066312998,0.23076923076923078,0.47745358090185674,0.08753315649867374,0.6339522546419099,0.3275862068965517
0.21875,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.022838499184339316,0.9518760195758564,0.9518760195758564,0.9282218597063622,0.9526916802610114,0.966557911908646,0.9502446982055465,0.03713527851458886,0.23342175066312998,0.23076923076923078,0.4588859416445623,0.08753315649867374,0.6326259946949602,0.3103448275862069
0.2265625,0.7734375,0.7734375,0.7734375,0.7734375,0.7734375,0.7734375,0.02365415986949429,0.9494290375203915,0.9494290375203915,0.9257748776508973,0.9502446982055465,0.965742251223491,0.9494290375203915,0.038461538461538464,0.23342175066312998,0.23076923076923078,0.38992042440318303,0.08753315649867374,0.6220159151193634,0.3103448275862069
0.234375,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.024469820554649267,0.9477977161500816,0.9477977161500816,0.9216965742251223,0.9477977161500816,0.9649265905383361,0.9486133768352365,0.03978779840848806,0.23342175066312998,0.23076923076923078,0.38992042440318303,0.08753315649867374,0.6127320954907162,0.2838196286472148
0.2421875,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.02528548123980424,0.9469820554649266,0.9469820554649266,0.9127243066884176,0.9461663947797716,0.964110929853181,0.9477977161500816,0.04111405835543767,0.21220159151193635,0.23076923076923078,0.383289124668435,0.08753315649867374,0.5981432360742706,0.17374005305039789
0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.026101141924959218,0.9461663947797716,0.9461663947797716,0.9102773246329527,0.9453507340946167,0.9632952691680261,0.9469820554649266,0.042440318302387266,0.21220159151193635,0.23076923076923078,0.3819628647214854,0.08620689655172414,0.596816976127321,0.17374005305039789
0.2578125,0.7421875,0.7421875,0.7421875,0.7421875,0.7421875,0.7421875,0.026916802610114192,0.9445350734094616,0.9453507340946167,0.9078303425774877,0.9445350734094616,0.9616639477977161,0.9445350734094616,0.04376657824933687,0.21087533156498675,0.20954907161803712,0.3806366047745358,0.08620689655172414,0.5742705570291777,0.17374005305039789
0.265625,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.02773246329526917,0.9429037520391517,0.9429037520391517,0.9070146818923328,0.9437194127243067,0.9608482871125612,0.9420880913539967,0.04509283819628647,0.20954907161803712,0.20822281167108753,0.3647214854111406,0.08620689655172414,0.5649867374005305,0.17374005305039789
0.2734375,0.7265625,0.71875,0.7265625,0.7265625,0.7265625,0.7265625,0.028548123980424143,0.9420880913539967,0.9420880913539967,0.9037520391517129,0.9429037520391517,0.9592169657422512,0.9404567699836868,0.046419098143236075,0.20822281167108753,0.20689655172413793,0.3647214854111406,0.08620689655172414,0.5636604774535809,0.17374005305039789
0.28125,0.71875,0.7109375,0.71875,0.71875,0.71875,0.71875,0.02936378466557912,0.9412724306688418,0.9412724306688418,0.9029363784665579,0.9404567699836868,0.9584013050570962,0.9396411092985318,0.04774535809018567,0.20689655172413793,0.1962864721485411,0.17771883289124668,0.08620689655172414,0.5623342175066313,0.09549071618037135
0.2890625,0.7109375,0.703125,0.7109375,0.7109375,0.7109375,0.7109375,0.030179445350734094,0.9388254486133768,0.9380097879282219,0.9021207177814029,0.9396411092985318,0.9575856443719413,0.9380097879282219,0.04907161803713528,0.20557029177718833,0.19496021220159152,0.17771883289124668,0.08488063660477453,0.5610079575596817,0.09549071618037135
0.296875,0.703125,0.6953125,0.703125,0.703125,0.703125,0.703125,0.03099510603588907,0.9380097879282219,0.9363784665579119,0.8988580750407831,0.9388254486133768,0.9567699836867863,0.9371941272430668,0.050397877984084884,0.20424403183023873,0.19363395225464192,0.17771883289124668,0.08488063660477453,0.5596816976127321,0.09549071618037135
0.3046875,0.6953125,0.6875,0.6953125,0.6953125,0.6953125,0.6953125,0.03181076672104405,0.933931484502447,0.935562805872757,0.8964110929853181,0.9371941272430668,0.9559543230016313,0.9363784665579119,0.05172413793103448,0.19363395225464192,0.16710875331564987,0.17771883289124668,0.06763925729442971,0.5557029177718833,0.09549071618037135
0.3125,0.6875,0.6796875,0.6875,0.6875,0.6875,0.6875,0.03262642740619902,0.932300163132137,0.933931484502447,0.8923327895595432,0.935562805872757,0.9551386623164764,0.935562805872757,0.05305039787798409,0.16710875331564987,0.16710875331564987,0.17771883289124668,0.06763925729442971,0.5543766578249337,0.09549071618037135
0.3203125,0.6796875,0.671875,0.6796875,0.6796875,0.6796875,0.6796875,0.033442088091353996,0.9306688417618271,0.933115823817292,0.8890701468189234,0.933931484502447,0.9543230016313213,0.933931484502447,0.054376657824933686,0.16710875331564987,0.1206896551724138,0.17771883289124668,0.06763925729442971,0.553050397877984,0.09549071618037135
0.328125,0.671875,0.6640625,0.671875,0.6640625,0.671875,0.671875,0.03425774877650897,0.9290375203915171,0.9290375203915171,0.8849918433931484,0.9290375203915171,0.9535073409461664,0.9306688417618271,0.05570291777188329,0.1206896551724138,0.1206896551724138,0.17771883289124668,0.05172413793103448,0.5517241379310345,0.09549071618037135
0.3359375,0.6640625,0.65625,0.6640625,0.65625,0.6640625,0.6640625,0.03507340946166395,0.9257748776508973,0.9274061990212071,0.8800978792822186,0.9257748776508973,0.9526916802610114,0.9298531810766721,0.05702917771883289,0.1206896551724138,0.09549071618037135,0.17771883289124668,0.05172413793103448,0.5503978779840849,0.06763925729442971
0.34375,0.65625,0.6484375,0.6328125,0.6484375,0.65625,0.65625,0.03588907014681892,0.9216965742251223,0.9241435562805873,0.8776508972267537,0.9249592169657422,0.9518760195758564,0.9290375203915171,0.058355437665782495,0.08753315649867374,0.09549071618037135,0.17374005305039789,0.05172413793103448,0.5490716180371353,0.06763925729442971
0.3515625,0.6484375,0.640625,0.625,0.640625,0.6484375,0.6484375,0.0367047308319739,0.9192495921696574,0.9225122349102773,0.8711256117455138,0.9233278955954323,0.9510603588907015,0.9249592169657422,0.05968169761273209,0.08753315649867374,0.09549071618037135,0.16047745358090185,0.05172413793103448,0.5424403183023873,0.05172413793103448
0.359375,0.640625,0.6328125,0.6171875,0.6171875,0.640625,0.640625,0.037520391517128875,0.9184339314845025,0.9192495921696574,0.867862969004894,0.9208809135399674,0.9420880913539967,0.9241435562805873,0.0610079575596817,0.08620689655172414,0.09283819628647215,0.16047745358090185,0.05172413793103448,0.5411140583554377,0.05172413793103448
0.3671875,0.6328125,0.625,0.609375,0.609375,0.6328125,0.6328125,0.03833605220228385,0.9159869494290375,0.9184339314845025,0.8621533442088092,0.9184339314845025,0.9404567699836868,0.9151712887438825,0.0623342175066313,0.08488063660477453,0.09283819628647215,0.16047745358090185,0.05172413793103448,0.5397877984084881,0.05172413793103448
0.375,0.6171875,0.6171875,0.59375,0.6015625,0.625,0.6171875,0.03915171288743882,0.9127243066884176,0.9159869494290375,0.8605220228384992,0.9176182707993474,0.9380097879282219,0.9135399673735726,0.0636604774535809,0.08488063660477453,0.09283819628647215,0.16047745358090185,0.05172413793103448,0.5384615384615384,0.05172413793103448
0.3828125,0.609375,0.609375,0.578125,0.59375,0.6171875,0.609375,0.0399673735725938,0.9102773246329527,0.9135399673735726,0.8580750407830342,0.9135399673735726,0.9371941272430668,0.9127243066884176,0.0649867374005305,0.08488063660477453,0.09151193633952255,0.16047745358090185,0.05172413793103448,0.5344827586206896,0.05172413793103448
0.390625,0.6015625,0.6015625,0.5703125,0.5859375,0.6015625,0.6015625,0.040783034257748776,0.9086460032626428,0.9127243066884176,0.8548123980424144,0.9102773246329527,0.9363784665579119,0.9119086460032626,0.06631299734748011,0.08488063660477453,0.09151193633952255,0.16047745358090185,0.034482758620689655,0.53315649867374,0.05172413793103448
0.3984375,0.59375,0.59375,0.546875,0.5703125,0.59375,0.59375,0.041598694942903754,0.9078303425774877,0.9053833605220228,0.8507340946166395,0.9078303425774877,0.935562805872757,0.9110929853181077,0.06763925729442971,0.08488063660477453,0.09018567639257294,0.16047745358090185,0.034482758620689655,0.5318302387267905,0.05172413793103448
0.40625,0.5859375,0.578125,0.5390625,0.5546875,0.5859375,0.5546875,0.04241435562805873,0.9004893964110929,0.9037520391517129,0.8491027732463295,0.9070146818923328,0.9347471451876019,0.9102773246329527,0.06896551724137931,0.06763925729442971,0.08885941644562334,0.16047745358090185,0.034482758620689655,0.5305039787798409,0.05172413793103448
0.4140625,0.578125,0.546875,0.5234375,0.546875,0.578125,0.546875,0.0432300163132137,0.899673735725938,0.9029363784665579,0.8466557911908646,0.9061990212071778,0.933931484502447,0.9086460032626428,0.07029177718832891,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.5291777188328912,0.046419098143236075
0.421875,0.5703125,0.53125,0.515625,0.5234375,0.5703125,0.5390625,0.04404567699836868,0.8988580750407831,0.901305057096248,0.8450244698205547,0.9045676998368679,0.932300163132137,0.9070146818923328,0.07161803713527852,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.5212201591511937,0.046419098143236075
0.4296875,0.5625,0.5234375,0.5,0.484375,0.5625,0.53125,0.044861337683523655,0.8972267536704731,0.9004893964110929,0.8433931484502447,0.9021207177814029,0.9314845024469821,0.9053833605220228,0.07294429708222812,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.519893899204244,0.046419098143236075
0.4375,0.5546875,0.515625,0.4765625,0.4765625,0.5546875,0.5234375,0.04567699836867863,0.8955954323001631,0.8988580750407831,0.8401305057096248,0.9004893964110929,0.9298531810766721,0.9045676998368679,0.07427055702917772,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.513262599469496,0.046419098143236075
0.4453125,0.546875,0.4921875,0.4609375,0.453125,0.546875,0.515625,0.0464926590538336,0.8939641109298532,0.898042414355628,0.8393148450244698,0.899673735725938,0.9290375203915171,0.9037520391517129,0.07559681697612732,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.4535809018567639,0.046419098143236075
0.453125,0.5390625,0.484375,0.4453125,0.4375,0.5390625,0.4921875,0.04730831973898858,0.8931484502446982,0.8972267536704731,0.8360522022838499,0.8988580750407831,0.9282218597063622,0.9021207177814029,0.07692307692307693,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.4482758620689655,0.046419098143236075
0.4609375,0.5,0.4453125,0.4375,0.4296875,0.53125,0.484375,0.04812398042414356,0.8923327895595432,0.8964110929853181,0.8344208809135399,0.8964110929853181,0.9274061990212071,0.901305057096248,0.07824933687002653,0.06763925729442971,0.08090185676392574,0.09416445623342175,0.034482758620689655,0.4469496021220159,0.046419098143236075
0.46875,0.4921875,0.4375,0.421875,0.421875,0.5234375,0.4453125,0.048939641109298535,0.8907014681892332,0.8931484502446982,0.8303425774877651,0.8955954323001631,0.9257748776508973,0.898042414355628,0.07957559681697612,0.05172413793103448,0.06763925729442971,0.09416445623342175,0.034482758620689655,0.44562334217506633,0.046419098143236075
0.4765625,0.484375,0.4140625,0.4140625,0.40625,0.515625,0.4375,0.049755301794453505,0.8898858075040783,0.8923327895595432,0.8270799347471451,0.8939641109298532,0.9249592169657422,0.8972267536704731,0.08090185676392574,0.05172413793103448,0.05172413793103448,0.09018567639257294,0.034482758620689655,0.4442970822281167,0.046419098143236075
0.484375,0.4453125,0.3984375,0.3984375,0.390625,0.5078125,0.4140625,0.05057096247960848,0.8890701468189234,0.8915171288743883,0.8230016313213703,0.8931484502446982,0.9241435562805873,0.8964110929853181,0.08222811671087533,0.05172413793103448,0.05172413793103448,0.09018567639257294,0.034482758620689655,0.4389920424403183,0.046419098143236075
0.4921875,0.3984375,0.3828125,0.375,0.3828125,0.5,0.3984375,0.05138662316476346,0.8858075040783034,0.8907014681892332,0.8213703099510603,0.8923327895595432,0.9216965742251223,0.8923327895595432,0.08355437665782493,0.05172413793103448,0.05172413793103448,0.09018567639257294,0.034482758620689655,0.4230769230769231,0.046419098143236075
0.5,0.390625,0.3671875,0.3515625,0.375,0.4921875,0.390625,0.052202283849918436,0.8849918433931484,0.8898858075040783,0.8197389885807504,0.8890701468189234,0.9208809135399674,0.8915171288743883,0.08488063660477453,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.4177718832891247,0.046419098143236075
0.5078125,0.375,0.359375,0.3359375,0.359375,0.484375,0.3828125,0.05301794453507341,0.8841761827079935,0.8882544861337683,0.8099510603588908,0.8874388254486134,0.9192495921696574,0.8890701468189234,0.08620689655172414,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.40716180371352784,0.046419098143236075
0.515625,0.3671875,0.3515625,0.328125,0.3515625,0.4765625,0.3671875,0.053833605220228384,0.8833605220228385,0.8874388254486134,0.8075040783034257,0.8866231647634584,0.9184339314845025,0.8874388254486134,0.08753315649867374,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.40583554376657827,0.046419098143236075
0.5234375,0.34375,0.328125,0.3046875,0.2734375,0.4609375,0.3359375,0.05464926590538336,0.8817292006525286,0.8849918433931484,0.8058727569331158,0.8858075040783034,0.9176182707993474,0.8866231647634584,0.08885941644562334,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.40185676392572944,0.046419098143236075
0.53125,0.328125,0.3125,0.296875,0.2578125,0.453125,0.328125,0.05546492659053834,0.8809135399673735,0.8841761827079935,0.8034257748776509,0.8849918433931484,0.9168026101141925,0.8817292006525286,0.09018567639257294,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.3925729442970822,0.046419098143236075
0.5390625,0.3203125,0.296875,0.28125,0.25,0.4453125,0.265625,0.05628058727569331,0.8800978792822186,0.8825448613376835,0.8017944535073409,0.8825448613376835,0.9159869494290375,0.8809135399673735,0.09151193633952255,0.042440318302387266,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.3912466843501326,0.046419098143236075
0.546875,0.3125,0.234375,0.2578125,0.25,0.4375,0.2578125,0.057096247960848286,0.8776508972267537,0.8809135399673735,0.8001631321370309,0.8817292006525286,0.9151712887438825,0.8800978792822186,0.09283819628647215,0.042440318302387266,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.38992042440318303,0.046419098143236075
0.5546875,0.296875,0.203125,0.2421875,0.2265625,0.4296875,0.2109375,0.05791190864600326,0.8768352365415987,0.8800978792822186,0.797716150081566,0.8800978792822186,0.9143556280587276,0.8768352365415987,0.09416445623342175,0.042440318302387266,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.3806366047745358,0.046419098143236075
0.5625,0.234375,0.109375,0.234375,0.2265625,0.421875,0.2109375,0.05872756933115824,0.8752039151712887,0.8752039151712887,0.7944535073409462,0.8792822185970636,0.9135399673735726,0.8727569331158238,0.09549071618037135,0.042440318302387266,0.05172413793103448,0.08620689655172414,0.023872679045092837,0.3793103448275862,0.046419098143236075
0.5703125,0.1953125,0.109375,0.171875,0.109375,0.4140625,0.2109375,0.05954323001631321,0.8719412724306689,0.8743882544861338,0.7903752039151712,0.8719412724306689,0.9127243066884176,0.8694942903752039,0.09681697612732096,0.042440318302387266,0.042440318302387266,0.08620689655172414,0.023872679045092837,0.3779840848806366,0.046419098143236075
0.578125,0.1015625,0.0859375,0.1640625,0.109375,0.40625,0.2109375,0.06035889070146819,0.8711256117455138,0.8711256117455138,0.7887438825448614,0.8694942903752039,0.9119086460032626,0.8686786296900489,0.09814323607427056,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3726790450928382,0.046419098143236075
0.5859375,0.1015625,0.0859375,0.0546875,0.0546875,0.3984375,0.2109375,0.061174551386623165,0.8621533442088092,0.8703099510603589,0.7846655791190864,0.8646003262642741,0.9110929853181077,0.867862969004894,0.09946949602122016,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3713527851458886,0.046419098143236075
0.59375,0.0859375,0.0625,0.0546875,0.0546875,0.390625,0.1875,0.06199021207177814,0.8613376835236541,0.8694942903752039,0.7822185970636215,0.8613376835236541,0.9094616639477977,0.867047308319739,0.10079575596816977,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.37002652519893897,0.046419098143236075
0.6015625,0.0859375,0.0546875,0.0546875,0.0546875,0.3828125,0.1484375,0.06280587275693311,0.8580750407830342,0.866231647634584,0.7789559543230016,0.8605220228384992,0.9061990212071778,0.866231647634584,0.10212201591511937,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3687002652519894,0.046419098143236075
0.609375,0.0546875,0.0546875,0.0546875,0.0390625,0.3203125,0.109375,0.0636215334420881,0.8531810766721044,0.865415986949429,0.7740619902120718,0.8515497553017944,0.9053833605220228,0.8646003262642741,0.10344827586206896,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3673740053050398,0.023872679045092837
0.6171875,0.0546875,0.046875,0.0390625,0.0390625,0.3125,0.078125,0.06443719412724307,0.8523654159869495,0.8646003262642741,0.7724306688417618,0.8491027732463295,0.9045676998368679,0.8621533442088092,0.10477453580901856,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3660477453580902,0.023872679045092837
0.625,0.0546875,0.03125,0.0390625,0.0390625,0.3046875,0.0390625,0.06525285481239804,0.8466557911908646,0.863784665579119,0.7691680261011419,0.8482871125611745,0.9029363784665579,0.8613376835236541,0.10610079575596817,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.3647214854111406,0.023872679045092837
0.6328125,0.046875,0.03125,0.03125,0.0390625,0.296875,0.0390625,0.06606851549755302,0.8442088091353996,0.8548123980424144,0.767536704730832,0.8458401305057096,0.9021207177814029,0.8605220228384992,0.10742705570291777,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.363395225464191,0.023872679045092837
0.640625,0.03125,0.0234375,0.03125,0.0390625,0.2890625,0.0234375,0.06688417618270799,0.8417618270799347,0.8539967373572593,0.7618270799347472,0.8401305057096248,0.901305057096248,0.8597063621533442,0.10875331564986737,0.034482758620689655,0.03183023872679045,0.08620689655172414,0.023872679045092837,0.35543766578249336,0.023872679045092837
