foodweb-baywet_x,foodweb-baywet_mix,foodweb-baywet_ba,foodweb-baywet_finder,foodweb-baywet_ci,foodweb-baywet_gdm,foodweb-baywet_corehd,faa_x,faa_mix,faa_ba,faa_finder,faa_ci,faa_gdm,faa_corehd,moreno_crime_projected_x,moreno_crime_projected_mix,moreno_crime_projected_ba,moreno_crime_projected_finder,moreno_crime_projected_ci,moreno_crime_projected_gdm,moreno_crime_projected_corehd
0.15625,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.01631321370309951,0.9804241435562806,0.9730831973898858,0.9429037520391517,0.9738988580750407,0.9771615008156607,0.9730831973898858,0.026525198938992044,0.8992042440318302,0.9111405835543767,0.8461538461538461,0.8779840848806366,0.8952254641909815,0.8859416445623343
0.1640625,0.8359375,0.8359375,0.8359375,0.8359375,0.8359375,0.8359375,0.017128874388254486,0.9796084828711256,0.9722675367047309,0.9404567699836868,0.9730831973898858,0.9763458401305057,0.9722675367047309,0.027851458885941646,0.8952254641909815,0.9098143236074271,0.8408488063660478,0.8726790450928382,0.8925729442970822,0.8819628647214854
0.171875,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.01794453507340946,0.9787928221859706,0.9714518760195758,0.9388254486133768,0.9714518760195758,0.9714518760195758,0.9706362153344209,0.029177718832891247,0.8885941644562334,0.9084880636604774,0.8342175066312998,0.8647214854111406,0.8859416445623343,0.8740053050397878
0.1796875,0.8203125,0.8203125,0.8203125,0.8203125,0.8203125,0.8203125,0.018760195758564437,0.9779771615008157,0.9706362153344209,0.9363784665579119,0.9706362153344209,0.9706362153344209,0.9698205546492659,0.03050397877984085,0.8872679045092838,0.9071618037135278,0.8289124668435013,0.8620689655172413,0.883289124668435,0.8726790450928382
0.1875,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.01957585644371941,0.9771615008156607,0.9690048939641109,0.935562805872757,0.9698205546492659,0.9690048939641109,0.968189233278956,0.03183023872679045,0.8859416445623343,0.9045092838196287,0.8249336870026526,0.8567639257294429,0.8819628647214854,0.8713527851458885
0.1953125,0.8046875,0.8046875,0.8046875,0.8046875,0.8046875,0.8046875,0.020391517128874388,0.9763458401305057,0.966557911908646,0.9347471451876019,0.9690048939641109,0.968189233278956,0.967373572593801,0.033156498673740056,0.8846153846153846,0.8992042440318302,0.8196286472148541,0.8461538461538461,0.8806366047745358,0.863395225464191
0.203125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.021207177814029365,0.9755301794453507,0.965742251223491,0.933931484502447,0.968189233278956,0.967373572593801,0.966557911908646,0.034482758620689655,0.883289124668435,0.8978779840848806,0.8156498673740054,0.8448275862068966,0.8753315649867374,0.8567639257294429
0.2109375,0.7890625,0.7890625,0.7890625,0.7890625,0.7890625,0.7890625,0.02202283849918434,0.9747145187601958,0.9649265905383361,0.932300163132137,0.967373572593801,0.966557911908646,0.965742251223491,0.03580901856763926,0.8753315649867374,0.896551724137931,0.8116710875331565,0.8421750663129973,0.8726790450928382,0.8488063660477454
0.21875,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.022838499184339316,0.9738988580750407,0.964110929853181,0.9306688417618271,0.9649265905383361,0.965742251223491,0.9632952691680261,0.03713527851458886,0.8740053050397878,0.8925729442970822,0.8076923076923077,0.8381962864721485,0.8713527851458885,0.8448275862068966
0.2265625,0.7734375,0.7734375,0.7734375,0.7734375,0.7734375,0.7734375,0.02365415986949429,0.9730831973898858,0.9624796084828712,0.9282218597063622,0.9624796084828712,0.9649265905383361,0.9624796084828712,0.038461538461538464,0.8673740053050398,0.8912466843501327,0.8010610079575596,0.8368700265251989,0.870026525198939,0.8408488063660478
0.234375,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.024469820554649267,0.9722675367047309,0.9616639477977161,0.9265905383360522,0.9600326264274062,0.964110929853181,0.9616639477977161,0.03978779840848806,0.8660477453580901,0.889920424403183,0.7944297082228117,0.8355437665782494,0.8620689655172413,0.8368700265251989
0.2421875,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.02528548123980424,0.9714518760195758,0.9608482871125612,0.9249592169657422,0.9584013050570962,0.9624796084828712,0.9608482871125612,0.04111405835543767,0.8647214854111406,0.8885941644562334,0.7904509283819628,0.8315649867374005,0.8607427055702918,0.8328912466843501
0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.026101141924959218,0.9706362153344209,0.9584013050570962,0.9233278955954323,0.9575856443719413,0.9616639477977161,0.9600326264274062,0.042440318302387266,0.8594164456233422,0.8872679045092838,0.7851458885941645,0.8236074270557029,0.8594164456233422,0.8289124668435013
0.2578125,0.7421875,0.7421875,0.7421875,0.7421875,0.7421875,0.7421875,0.026916802610114192,0.9698205546492659,0.9559543230016313,0.9200652528548124,0.9567699836867863,0.9608482871125612,0.9575856443719413,0.04376657824933687,0.8580901856763926,0.8859416445623343,0.7785145888594165,0.8196286472148541,0.8580901856763926,0.8275862068965517
0.265625,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.02773246329526917,0.9690048939641109,0.9551386623164764,0.9176182707993474,0.9559543230016313,0.9600326264274062,0.9551386623164764,0.04509283819628647,0.8567639257294429,0.8846153846153846,0.7758620689655172,0.8156498673740054,0.8567639257294429,0.8183023872679045
0.2734375,0.7265625,0.7265625,0.7265625,0.7265625,0.7265625,0.7265625,0.028548123980424143,0.968189233278956,0.9535073409461664,0.9143556280587276,0.9551386623164764,0.9592169657422512,0.9535073409461664,0.046419098143236075,0.8554376657824934,0.883289124668435,0.773209549071618,0.8143236074270557,0.8554376657824934,0.8156498673740054
0.28125,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.02936378466557912,0.967373572593801,0.9518760195758564,0.9119086460032626,0.9526916802610114,0.9584013050570962,0.9526916802610114,0.04774535809018567,0.8541114058355438,0.8819628647214854,0.76657824933687,0.8090185676392573,0.8514588859416445,0.8076923076923077
0.2890625,0.7109375,0.7109375,0.7109375,0.7109375,0.7109375,0.7109375,0.030179445350734094,0.9649265905383361,0.9510603588907015,0.9094616639477977,0.9518760195758564,0.9567699836867863,0.9510603588907015,0.04907161803713528,0.8527851458885941,0.8806366047745358,0.7625994694960212,0.8010610079575596,0.850132625994695,0.8023872679045093
0.296875,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.03099510603588907,0.964110929853181,0.9502446982055465,0.9070146818923328,0.9510603588907015,0.9559543230016313,0.9502446982055465,0.050397877984084884,0.843501326259947,0.8793103448275862,0.7586206896551724,0.7984084880636605,0.8474801061007957,0.7957559681697612
0.3046875,0.6953125,0.6953125,0.6953125,0.6953125,0.6953125,0.6953125,0.03181076672104405,0.9624796084828712,0.9486133768352365,0.9045676998368679,0.9494290375203915,0.9551386623164764,0.9494290375203915,0.05172413793103448,0.8395225464190982,0.8726790450928382,0.753315649867374,0.7931034482758621,0.8461538461538461,0.7931034482758621
0.3125,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.03262642740619902,0.9616639477977161,0.9477977161500816,0.9029363784665579,0.9477977161500816,0.9543230016313213,0.9486133768352365,0.05305039787798409,0.8381962864721485,0.8660477453580901,0.7480106100795756,0.786472148541114,0.843501326259947,0.7877984084880637
0.3203125,0.6796875,0.6796875,0.6796875,0.6796875,0.6796875,0.6796875,0.033442088091353996,0.9608482871125612,0.9469820554649266,0.899673735725938,0.9461663947797716,0.9535073409461664,0.9469820554649266,0.054376657824933686,0.830238726790451,0.8647214854111406,0.7440318302387268,0.7838196286472149,0.8395225464190982,0.786472148541114
0.328125,0.671875,0.671875,0.671875,0.6640625,0.671875,0.671875,0.03425774877650897,0.9592169657422512,0.9453507340946167,0.8964110929853181,0.9437194127243067,0.9526916802610114,0.9445350734094616,0.05570291777188329,0.8289124668435013,0.863395225464191,0.7400530503978779,0.7785145888594165,0.8368700265251989,0.7838196286472149
0.3359375,0.6640625,0.6640625,0.6640625,0.65625,0.6640625,0.6640625,0.03507340946166395,0.9559543230016313,0.9445350734094616,0.8955954323001631,0.9412724306688418,0.9518760195758564,0.9437194127243067,0.05702917771883289,0.8236074270557029,0.8620689655172413,0.7347480106100795,0.7771883289124668,0.8342175066312998,0.7758620689655172
0.34375,0.65625,0.65625,0.65625,0.6484375,0.65625,0.65625,0.03588907014681892,0.9535073409461664,0.9429037520391517,0.8939641109298532,0.9404567699836868,0.9510603588907015,0.9429037520391517,0.058355437665782495,0.8222811671087533,0.8607427055702918,0.7307692307692307,0.7745358090185677,0.8289124668435013,0.7745358090185677
0.3515625,0.6484375,0.6484375,0.6484375,0.640625,0.6484375,0.6484375,0.0367047308319739,0.9526916802610114,0.9412724306688418,0.8915171288743883,0.9388254486133768,0.9494290375203915,0.9404567699836868,0.05968169761273209,0.8209549071618037,0.8594164456233422,0.7241379310344828,0.7705570291777188,0.8275862068965517,0.7692307692307693
0.359375,0.640625,0.640625,0.640625,0.6171875,0.640625,0.640625,0.037520391517128875,0.9510603588907015,0.9388254486133768,0.8898858075040783,0.9363784665579119,0.9486133768352365,0.9396411092985318,0.0610079575596817,0.8196286472148541,0.8554376657824934,0.7175066312997348,0.7625994694960212,0.8262599469496021,0.7625994694960212
0.3671875,0.6328125,0.6328125,0.6328125,0.609375,0.6328125,0.6328125,0.03833605220228385,0.9502446982055465,0.9380097879282219,0.8874388254486134,0.933931484502447,0.9477977161500816,0.9380097879282219,0.0623342175066313,0.8183023872679045,0.8541114058355438,0.7148541114058355,0.7586206896551724,0.8249336870026526,0.7612732095490716
0.375,0.625,0.625,0.625,0.6015625,0.625,0.6171875,0.03915171288743882,0.9486133768352365,0.9371941272430668,0.8841761827079935,0.933115823817292,0.9469820554649266,0.9363784665579119,0.0636604774535809,0.8156498673740054,0.8527851458885941,0.7122015915119363,0.7546419098143236,0.8236074270557029,0.7546419098143236
0.3828125,0.609375,0.6171875,0.6171875,0.59375,0.6171875,0.609375,0.0399673735725938,0.9477977161500816,0.935562805872757,0.8825448613376835,0.9314845024469821,0.9461663947797716,0.935562805872757,0.0649867374005305,0.8143236074270557,0.8488063660477454,0.7095490716180372,0.7519893899204244,0.8222811671087533,0.7519893899204244
0.390625,0.5703125,0.6015625,0.609375,0.5859375,0.609375,0.6015625,0.040783034257748776,0.9461663947797716,0.933115823817292,0.8800978792822186,0.9290375203915171,0.9453507340946167,0.9347471451876019,0.06631299734748011,0.8129973474801061,0.8395225464190982,0.7042440318302388,0.7480106100795756,0.8209549071618037,0.7506631299734748
0.3984375,0.5625,0.59375,0.6015625,0.5703125,0.6015625,0.59375,0.041598694942903754,0.9453507340946167,0.932300163132137,0.8784665579119086,0.9265905383360522,0.9437194127243067,0.933931484502447,0.06763925729442971,0.8116710875331565,0.8315649867374005,0.7015915119363395,0.746684350132626,0.8183023872679045,0.7480106100795756
0.40625,0.5546875,0.5859375,0.59375,0.5546875,0.59375,0.5546875,0.04241435562805873,0.9445350734094616,0.9249592169657422,0.8776508972267537,0.9257748776508973,0.9420880913539967,0.933115823817292,0.06896551724137931,0.8103448275862069,0.8236074270557029,0.6989389920424404,0.7453580901856764,0.8143236074270557,0.746684350132626
0.4140625,0.546875,0.578125,0.5859375,0.546875,0.5859375,0.546875,0.0432300163132137,0.9437194127243067,0.9233278955954323,0.8752039151712887,0.9249592169657422,0.9404567699836868,0.9314845024469821,0.07029177718832891,0.8090185676392573,0.8196286472148541,0.6962864721485411,0.7427055702917772,0.8103448275862069,0.7427055702917772
0.421875,0.5390625,0.5625,0.578125,0.5234375,0.578125,0.5390625,0.04404567699836868,0.9429037520391517,0.9208809135399674,0.8735725938009788,0.9233278955954323,0.9388254486133768,0.9298531810766721,0.07161803713527852,0.8076923076923077,0.8156498673740054,0.6936339522546419,0.7387267904509284,0.8090185676392573,0.7374005305039788
0.4296875,0.5234375,0.5546875,0.5703125,0.5078125,0.5703125,0.53125,0.044861337683523655,0.9420880913539967,0.9200652528548124,0.8719412724306689,0.9208809135399674,0.9380097879282219,0.9282218597063622,0.07294429708222812,0.8063660477453581,0.8143236074270557,0.6909814323607427,0.7320954907161804,0.8076923076923077,0.7347480106100795
0.4375,0.5078125,0.546875,0.5625,0.5,0.5625,0.5234375,0.04567699836867863,0.9412724306688418,0.9192495921696574,0.8694942903752039,0.9192495921696574,0.9371941272430668,0.9274061990212071,0.07427055702917772,0.8037135278514589,0.8129973474801061,0.6883289124668435,0.7254641909814323,0.8063660477453581,0.73342175066313
0.4453125,0.5,0.53125,0.5546875,0.4765625,0.5546875,0.515625,0.0464926590538336,0.9404567699836868,0.9168026101141925,0.867862969004894,0.9184339314845025,0.9363784665579119,0.9265905383360522,0.07559681697612732,0.8023872679045093,0.8116710875331565,0.6856763925729443,0.7228116710875332,0.8050397877984085,0.7320954907161804
0.453125,0.4765625,0.5234375,0.546875,0.4609375,0.546875,0.4921875,0.04730831973898858,0.9396411092985318,0.9159869494290375,0.866231647634584,0.9176182707993474,0.935562805872757,0.9249592169657422,0.07692307692307693,0.7944297082228117,0.8103448275862069,0.6816976127320955,0.7214854111405835,0.8037135278514589,0.7307692307692307
0.4609375,0.46875,0.5078125,0.5390625,0.453125,0.5390625,0.484375,0.04812398042414356,0.9388254486133768,0.9135399673735726,0.863784665579119,0.9151712887438825,0.9347471451876019,0.9241435562805873,0.07824933687002653,0.786472148541114,0.8090185676392573,0.6790450928381963,0.7201591511936339,0.8010610079575596,0.7294429708222812
0.46875,0.4609375,0.5,0.53125,0.4453125,0.53125,0.46875,0.048939641109298535,0.9371941272430668,0.9127243066884176,0.8613376835236541,0.9143556280587276,0.933115823817292,0.9225122349102773,0.07957559681697612,0.7798408488063661,0.8076923076923077,0.6763925729442971,0.7188328912466844,0.7970822281167109,0.7281167108753316
0.4765625,0.4375,0.484375,0.5234375,0.4296875,0.5234375,0.4609375,0.049755301794453505,0.9363784665579119,0.9110929853181077,0.8588907014681892,0.9127243066884176,0.932300163132137,0.9216965742251223,0.08090185676392574,0.7785145888594165,0.8037135278514589,0.6750663129973474,0.7161803713527851,0.7891246684350133,0.7254641909814323
0.484375,0.421875,0.4765625,0.515625,0.4140625,0.5078125,0.4375,0.05057096247960848,0.935562805872757,0.9102773246329527,0.8580750407830342,0.9119086460032626,0.9314845024469821,0.9208809135399674,0.08222811671087533,0.7758620689655172,0.7957559681697612,0.669761273209549,0.7148541114058355,0.7877984084880637,0.7214854111405835
0.4921875,0.4140625,0.46875,0.5078125,0.40625,0.5,0.421875,0.05138662316476346,0.9347471451876019,0.9086460032626428,0.8548123980424144,0.9110929853181077,0.9306688417618271,0.9176182707993474,0.08355437665782493,0.7718832891246684,0.7877984084880637,0.6671087533156499,0.7108753315649867,0.786472148541114,0.7175066312997348
0.5,0.40625,0.4609375,0.5,0.3984375,0.4921875,0.4140625,0.052202283849918436,0.933115823817292,0.9078303425774877,0.8523654159869495,0.9078303425774877,0.9290375203915171,0.9168026101141925,0.08488063660477453,0.7652519893899205,0.7838196286472149,0.6618037135278515,0.7002652519893899,0.7851458885941645,0.7161803713527851
0.5078125,0.3984375,0.421875,0.4921875,0.3828125,0.484375,0.40625,0.05301794453507341,0.9314845024469821,0.9045676998368679,0.8499184339314845,0.9061990212071778,0.9282218597063622,0.9143556280587276,0.08620689655172414,0.7639257294429708,0.7758620689655172,0.6578249336870027,0.6976127320954907,0.7824933687002652,0.7148541114058355
0.515625,0.375,0.4140625,0.484375,0.375,0.4765625,0.390625,0.053833605220228384,0.9298531810766721,0.9029363784665579,0.8474714518760196,0.9053833605220228,0.9274061990212071,0.9127243066884176,0.08753315649867374,0.7625994694960212,0.773209549071618,0.6551724137931034,0.6923076923076923,0.7811671087533156,0.713527851458886
0.5234375,0.3671875,0.40625,0.4765625,0.359375,0.46875,0.359375,0.05464926590538336,0.9290375203915171,0.901305057096248,0.8450244698205547,0.9045676998368679,0.9249592169657422,0.9119086460032626,0.08885941644562334,0.7612732095490716,0.7705570291777188,0.6525198938992043,0.6896551724137931,0.7798408488063661,0.7108753315649867
0.53125,0.34375,0.3984375,0.46875,0.34375,0.4609375,0.3515625,0.05546492659053834,0.9282218597063622,0.9004893964110929,0.8433931484502447,0.9037520391517129,0.9241435562805873,0.9094616639477977,0.09018567639257294,0.7559681697612732,0.76657824933687,0.649867374005305,0.6856763925729443,0.7758620689655172,0.7095490716180372
0.5390625,0.3359375,0.390625,0.4609375,0.3359375,0.453125,0.3359375,0.05628058727569331,0.9274061990212071,0.8964110929853181,0.8409461663947798,0.901305057096248,0.9233278955954323,0.9086460032626428,0.09151193633952255,0.7546419098143236,0.7652519893899205,0.6472148541114059,0.6803713527851459,0.7692307692307693,0.7055702917771883
0.546875,0.3203125,0.3828125,0.453125,0.3203125,0.4453125,0.328125,0.057096247960848286,0.9265905383360522,0.8955954323001631,0.8376835236541599,0.9004893964110929,0.9225122349102773,0.9078303425774877,0.09283819628647215,0.746684350132626,0.7639257294429708,0.6445623342175066,0.6790450928381963,0.7652519893899205,0.7042440318302388
0.5546875,0.3046875,0.375,0.4453125,0.296875,0.4375,0.296875,0.05791190864600326,0.9257748776508973,0.8939641109298532,0.835236541598695,0.8988580750407831,0.9192495921696574,0.9045676998368679,0.09416445623342175,0.7413793103448276,0.7572944297082228,0.6419098143236074,0.6777188328912467,0.7612732095490716,0.7015915119363395
0.5625,0.265625,0.359375,0.4375,0.28125,0.4296875,0.2890625,0.05872756933115824,0.9233278955954323,0.8931484502446982,0.833605220228385,0.898042414355628,0.9176182707993474,0.901305057096248,0.09549071618037135,0.7374005305039788,0.753315649867374,0.6392572944297082,0.6763925729442971,0.7559681697612732,0.7002652519893899
0.5703125,0.25,0.34375,0.4296875,0.265625,0.421875,0.28125,0.05954323001631321,0.9225122349102773,0.8923327895595432,0.831973898858075,0.8907014681892332,0.9168026101141925,0.898042414355628,0.09681697612732096,0.7360742705570292,0.7519893899204244,0.6352785145888594,0.6750663129973474,0.7546419098143236,0.6976127320954907
0.578125,0.234375,0.3359375,0.421875,0.2421875,0.4140625,0.2734375,0.06035889070146819,0.9216965742251223,0.8915171288743883,0.8303425774877651,0.8882544861337683,0.9159869494290375,0.8972267536704731,0.09814323607427056,0.7347480106100795,0.7506631299734748,0.6273209549071618,0.6737400530503979,0.7519893899204244,0.6949602122015915
0.5859375,0.203125,0.328125,0.4140625,0.21875,0.40625,0.265625,0.061174551386623165,0.9192495921696574,0.8907014681892332,0.8287112561174551,0.8849918433931484,0.9151712887438825,0.8964110929853181,0.09946949602122016,0.73342175066313,0.7493368700265252,0.623342175066313,0.6710875331564987,0.7506631299734748,0.6923076923076923
0.59375,0.171875,0.3203125,0.40625,0.2109375,0.3984375,0.2421875,0.06199021207177814,0.9176182707993474,0.8874388254486134,0.8254486133768353,0.8825448613376835,0.9143556280587276,0.8955954323001631,0.10079575596816977,0.7320954907161804,0.7480106100795756,0.6206896551724138,0.6684350132625995,0.7493368700265252,0.6883289124668435
0.6015625,0.140625,0.3125,0.3984375,0.203125,0.359375,0.203125,0.06280587275693311,0.9168026101141925,0.8849918433931484,0.8230016313213703,0.8817292006525286,0.9135399673735726,0.8947797716150081,0.10212201591511937,0.7281167108753316,0.746684350132626,0.6180371352785146,0.6657824933687002,0.7440318302387268,0.6856763925729443
0.609375,0.1328125,0.3046875,0.390625,0.1796875,0.3359375,0.171875,0.0636215334420881,0.9159869494290375,0.8825448613376835,0.8205546492659054,0.8800978792822186,0.9127243066884176,0.8931484502446982,0.10344827586206896,0.726790450928382,0.7453580901856764,0.6153846153846154,0.6618037135278515,0.7387267904509284,0.6750663129973474
0.6171875,0.125,0.296875,0.3828125,0.171875,0.328125,0.140625,0.06443719412724307,0.9151712887438825,0.8809135399673735,0.8189233278955954,0.8784665579119086,0.9119086460032626,0.8915171288743883,0.10477453580901856,0.7254641909814323,0.7387267904509284,0.6127320954907162,0.6604774535809018,0.7360742705570292,0.6737400530503979
0.625,0.109375,0.28125,0.375,0.1640625,0.3203125,0.109375,0.06525285481239804,0.9135399673735726,0.8792822185970636,0.8164763458401305,0.8776508972267537,0.9102773246329527,0.8907014681892332,0.10610079575596817,0.7241379310344828,0.7320954907161804,0.6087533156498673,0.6591511936339522,0.7347480106100795,0.6710875331564987
0.6328125,0.0859375,0.265625,0.3671875,0.15625,0.3125,0.0859375,0.06606851549755302,0.9127243066884176,0.8760195758564437,0.8148450244698205,0.8760195758564437,0.9086460032626428,0.8898858075040783,0.10742705570291777,0.7228116710875332,0.7241379310344828,0.6061007957559682,0.6578249336870027,0.73342175066313,0.669761273209549
