homogeneous 30 & 9.3276 & 8.5690 & \cellcolor{blue!25}6.3103 & 6.9655 & 7.5172 & 10.6207 & 12.7931\\ 
homogeneous 50 & 13.0100 & 11.1000 & \cellcolor{blue!25}8.8300 & 8.8300 & 9.7700 & 20.3500 & 21.2300\\ 
homogeneous 100 & 18.9415 & 20.8085 & \cellcolor{blue!25}13.3457 & 15.8351 & 14.3032 & 37.2926 & 32.9521\\ 
homogeneous 500 & 89.4292 & 101.7897 & 48.9700 & \cellcolor{blue!25}33.4142 & 41.7511 & 143.9142 & 141.3230\\ 
