Obj,ba_ba,ba_er,ba_sw,ba_regular,ba_sbm,mix_ba,mix_er,mix_sw,mix_regular,mix_sbm,finder_ba,finder_er,finder_sw,finder_regular,finder_sbm,gdm_ba,gdm_er,gdm_sw,gdm_regular,gdm_sbm
CNP,0.30371649799196787,0.31815575903614457,0.16097272289156625,0.32377143775100403,0.08391135103963093,0.3029894939759036,0.3189847389558233,0.13324028915662647,0.3217477911646586,0.07658467625668793,0.28952751807228916,0.18450814529006038,0.17188485140562249,0.31921683534136547,0.061206328373134236,0.32154210441767067,0.2197415130140981,0.17607479518072292,0.3252550040160643,0.11741304026681666
CNP,0.2149540240963855,0.29188877108433736,0.15540716465863452,0.32162640963855427,0.09943547239879308,0.2149595502008032,0.292855389558233,0.17917018473895582,0.32737593574297186,0.0808546207728616,0.19139187148594378,0.33118110843373494,0.3218070361445783,0.3251277108433735,0.0628902858662365,0.30901943775100404,0.33247312449799193,0.3248541044176707,0.1348079036144578,0.14025647922965978
CNP,0.31342933333333334,0.2695790522088353,0.20306338955823292,0.21900292369477908,0.08224207421591488,0.31210795180722894,0.2682701365461847,0.14879653012048194,0.18325461847389557,0.08080625775334457,0.3015681927710843,0.2919619598393574,0.3200185702811245,0.1766984738955823,0.09371114037012655,0.32470489959839355,0.30859257831325304,0.3266184096385542,0.33132144578313255,0.12786514189442685
CNP,0.2562081927710843,0.3135484016064257,0.14293699598393572,0.30580157429718874,0.08673919595124772,0.25188793574297186,0.3115126746987952,0.1817594859437751,0.3286410281124498,0.07570872752336243,0.2311324016064257,0.33136443373493973,0.23080906024096384,0.3308350200803213,0.05705861511983948,0.32159183935742974,0.3324248032128514,0.24561008835341364,0.3248506345381526,0.11515664282958063
CNP,0.258913734939759,0.30282229718875503,0.1366575421686747,0.3154623614457831,0.10446067322060963,0.25631993574297185,0.302197140562249,0.15371591967871484,0.3177759357429719,0.12002784856520943,0.2304258313253012,0.12000000000000001,0.3077379598393574,0.32361773493975904,0.06526186084344188,0.31474518875502006,0.16,0.3122804176706827,0.3319054779116466,0.14353430705573372
CNP,0.3012528835341366,0.32007338152610443,0.15580151004016063,0.3221263293172691,0.08771519061071983,0.30042345381526103,0.3215018795180723,0.15762775903614457,0.32297683534136545,0.07420191749833437,0.28319331726907626,0.17488921874829289,0.1730380080321285,0.3076861686746988,0.0739958111626854,0.31182560642570284,0.20191609812744957,0.16457163052208834,0.2684408674698795,0.15209998490509077
CNP,0.19861506827309233,0.32239877911646586,0.21227579116465864,0.29043219277108434,0.08836199913582285,0.19646952610441767,0.32393297991967873,0.13246277911646587,0.22996658634538153,0.07812034448357481,0.18797236947791163,0.3151490441767068,0.2455530281124498,0.2783147951807229,0.08142235388779168,0.2966024738955823,0.3262869718875502,0.23124356626506026,0.2944026987951807,0.12838582652392674
CNP,0.24511261044176708,0.315632,0.2195345220883534,0.3093622489959839,0.08739214560063147,0.24437307630522087,0.3174446907630522,0.17902316465863452,0.30276472289156625,0.08597451603898,0.22895434538152612,0.33224199196787146,0.3215993574297189,0.30764999196787146,0.05753846882286051,0.31967800803212854,0.33261860240963853,0.32741153413654617,0.33242236144578313,0.10859667169936393
CNP,0.2774927550200803,0.1733676774298853,0.1565316626506024,0.3078346666666667,0.09934633356827732,0.27870631325301204,0.17627478514705508,0.16118772690763053,0.33023061847389557,0.0959733208029864,0.26239916465863455,0.28631254618473895,0.32028986345381527,0.3302894779116466,0.07217241103320421,0.32195527710843375,0.3023653012048193,0.32759151807228915,0.328382843373494,0.0983517945988002
CNP,0.2831453815261044,0.3124231967871486,0.157249156626506,0.3178254779116466,0.08886275407122912,0.2864064257028113,0.3136986345381526,0.16568957429718872,0.32737593574297186,0.08690930630512043,0.2618554859437751,0.2985216385542169,0.2992719678714859,0.3251277108433735,0.0672806742927684,0.3151304096385542,0.31238155823293173,0.31386204016064256,0.3308469076305221,0.13096833840728342
CNP,0.3070621044176707,0.06404200906795188,0.13841047389558234,0.30580157429718874,0.10315773876269503,0.30750875502008035,0.06421570986832324,0.156020562248996,0.3286410281124498,0.08571174937793014,0.29205551807228913,0.33105812048192773,0.3102128192771084,0.3308350200803213,0.08481341228296159,0.32253140562248994,0.3322526586345381,0.31170653815261046,0.32681548594377513,0.11348861785357339
CNP,0.32275283534136545,0.3064558393574297,0.21144771084337347,0.3154623614457831,0.1166512588318778,0.32415678714859436,0.29960334136546185,0.12372112449799198,0.3177698955823293,0.0971207186192406,0.3168692690763052,0.33200816064257027,0.2740936867469879,0.32361773493975904,0.07418661454480695,0.3252696546184739,0.3325539598393574,0.2838033092369478,0.15813191967871484,0.10671371177154831
CNP,0.09805763855421687,0.3233691887550201,0.1485392449799197,0.2190159036144578,0.09845427442934779,0.0921903935742972,0.3237989397590361,0.14639653012048193,0.18325551807228915,0.08979536830667843,0.09279550200803212,0.22843964658634536,0.3217791485943775,0.1766984738955823,0.0653559219162745,0.2339427469879518,0.2624124016064257,0.3270511807228916,0.23848141365461847,0.13075609985999
CNP,0.08795675502008032,0.31918059437751006,0.17628459437751004,0.2904324497991968,0.09965078010270167,0.07969285140562252,0.3211368995983936,0.18184057831325304,0.2596767871485944,0.08859200741009324,0.08004780722891566,0.33181179116465864,0.2419175582329317,0.2783147951807229,0.09351754224568214,0.23607665863453814,0.3324738313253012,0.24779129317269075,0.33157191967871485,0.13464788623771135
CNP,0.3134322248995984,0.2684807710843373,0.14385323694779115,0.30580157429718874,0.08233397346179301,0.3135933172690763,0.2680180562248996,0.1482380080321285,0.3286410281124498,0.07012270937082965,0.29790380722891563,0.33018930120481926,0.29264751807228917,0.3308350200803213,0.05344263832365066,0.32482191164658636,0.3315334297188755,0.30309975903614456,0.2364418313253012,0.10179868293378745
CNP,0.3179235983935743,0.2260688192771084,0.1335153734939759,0.2904325140562249,0.12927951799175968,0.3203424899598394,0.22914608835341366,0.15159312449799195,0.2596675341365462,0.0746632960464439,0.3079187148594377,0.3318261204819277,0.017335903614457828,0.2783147951807229,0.06869890797064356,0.3282680803212851,0.33249966265060243,0.021610923694779113,0.3325712449799197,0.1217067011112616
CNP,0.3056893172690763,0.317096546184739,0.15377702811244978,0.3222119196787149,0.10936750006702312,0.30824192771084336,0.3166060080321285,0.15007357429718873,0.3229649477911647,0.09390150208910143,0.296010281124498,0.3309186184738956,0.3243232771084337,0.3076861686746988,0.06250017940349464,0.32225773493975907,0.33248559036144576,0.3250663453815261,0.3318724497991968,0.14936755654900666
CNP,0.31402756626506023,0.17021661331595891,0.17540369477911646,0.3222119196787149,0.0956396402261064,0.3123521285140562,0.1705066361265902,0.1710838232931727,0.3229649477911647,0.06740140394275732,0.30245673895582326,0.25,0.1761864738955823,0.3076861686746988,0.06655981500436928,0.3219838072289157,0.125,0.1715901686746988,0.3200242248995984,0.16567419762316551
CNP,0.31110836947791165,0.315738859437751,0.163873734939759,0.3154623614457831,0.09677751691836835,0.3111412690763052,0.31207717269076307,0.1610869718875502,0.3177759357429719,0.08343400275687997,0.300323983935743,0.33186139759036143,0.31446740562249,0.32361773493975904,0.06199224960230499,0.3234504096385542,0.33254509236947793,0.3205772851405623,0.28355129317269073,0.13131683961184104
CNP,0.3208471004016064,0.05849724001533412,0.16833921285140563,0.3093760642570281,0.07752726379290127,0.32092748594377507,0.061685276032647604,0.15472334136546187,0.30277127710843377,0.0747554681145312,0.3127841285140562,0.23582573493975903,0.22660504417670685,0.30764999196787146,0.06909408022981435,0.3263769317269076,0.2691169156626506,0.24809445783132528,,0.12167494760292542
