mix,Density_mix,Entropy_mix,Heterogeneity_mix,Gini_mix,Resilience_mix,Transitivity_mix,None_mix
0.326688,0.363408,0.363408,0.32243199999999994,0.32169600000000004,0.38819200000000004,0.325472,0.34073600000000004
0.23539200000000002,0.300696,0.300304,0.241408,0.24163199999999999,0.32468800000000003,0.244224,0.286368
0.22752000000000003,0.27277599999999996,0.2612,0.23356800000000003,0.22846399999999997,0.303104,0.23252800000000004,0.265664
0.24984,0.29031200000000007,0.28719999999999996,0.25664,0.248944,0.3452,0.2536,0.29190400000000005
0.15876800000000002,0.208752,0.18641600000000003,0.16756799999999997,0.158288,0.217968,0.17184,0.178064
0.179056,0.20746399999999998,0.216608,0.183024,0.18284799999999998,0.23563199999999998,0.178064,0.19988800000000004
0.10016000000000003,0.152544,0.10952799999999999,0.10236799999999999,0.10168,0.14006399999999997,0.104512,0.11337600000000002
0.188528,0.23564000000000002,0.230448,0.2004,0.19211199999999998,0.278528,0.20044800000000002,0.214496
0.29519999999999996,0.31520800000000004,0.33964800000000006,0.30267200000000005,0.298144,0.35121600000000003,0.29721600000000004,0.31891200000000003
0.10212800000000002,0.1364,0.1208,0.103408,0.09931200000000003,0.134992,0.111664,0.10894400000000003
0.236512,0.26556,0.273952,0.239872,0.23489599999999997,0.294864,0.23979199999999998,0.259328
0.233248,0.29463200000000006,0.27040000000000003,0.24246399999999996,0.24076799999999995,0.32475200000000004,0.24580799999999997,0.25323199999999996
0.24828800000000004,0.29727200000000004,0.293648,0.2515359999999999,0.253984,0.33721600000000007,0.26380800000000004,0.285952
0.249328,0.27423200000000003,0.284528,0.251952,0.2516479999999999,0.3237439999999999,0.253776,0.27715199999999995
0.25041599999999997,0.32064799999999993,0.2911520000000001,0.25270399999999993,0.25059200000000004,0.319472,0.25491199999999997,0.278272
0.09900800000000003,0.13530400000000004,0.134144,0.10681600000000001,0.10035200000000001,0.15585600000000002,0.11115200000000001,0.12502400000000002
0.31676800000000005,0.34695200000000004,0.350128,0.32598400000000005,0.31913600000000003,0.38182400000000005,0.319296,0.350992
0.3282879999999999,0.367832,0.36684000000000005,0.329152,0.325504,0.39507200000000003,0.327072,0.36262399999999995
0.11880000000000002,0.14859999999999998,0.13611199999999998,0.12457600000000002,0.11803200000000001,0.156224,0.127616,0.14286400000000002
0.24256,0.269888,0.264304,0.23774400000000004,0.24451199999999995,0.313296,0.250752,0.266176
0.19595200000000002,0.246936,0.23736000000000002,0.200448,0.1956,0.24408000000000002,0.21140799999999998,0.226192
0.18862399999999999,0.262296,0.221136,0.19006399999999998,0.18443199999999993,0.256272,0.19055999999999998,0.197376
0.31304,0.36618399999999995,0.35705599999999993,0.31672000000000006,0.31352,0.384288,0.31856,0.33980800000000005
0.278992,0.31730400000000003,0.30203199999999997,0.286096,0.281904,0.358784,0.284992,0.30921600000000005
0.289504,0.316216,0.322352,0.293648,0.294208,0.378784,0.288352,0.30734400000000006
0.24694400000000002,0.30362399999999995,0.27369600000000005,0.24449599999999996,0.24729599999999996,0.3196,0.250512,0.281312
0.191408,0.268664,0.21552000000000002,0.19640000000000002,0.18743999999999997,0.24028799999999997,0.194832,0.21008000000000004
0.323888,0.35898399999999997,0.367696,0.331424,0.32236800000000004,0.39968,0.323232,0.352576
0.26968000000000003,0.320072,0.312416,0.273424,0.273648,0.34953599999999996,0.277888,0.294432
0.204656,0.24236000000000002,0.231104,0.20980799999999997,0.20246399999999998,0.270832,0.206176,0.218608
0.32408000000000003,0.359304,0.35820799999999997,0.326032,0.327216,0.4208799999999999,0.3360159999999999,0.34596800000000005
0.286624,0.32591200000000004,0.328272,0.293056,0.286,0.3619359999999999,0.288592,0.31337600000000004
0.177824,0.22869599999999998,0.20579200000000003,0.18033599999999997,0.17729599999999998,0.24392000000000003,0.184224,0.21102400000000002
0.19211199999999998,0.217576,0.22560000000000005,0.19883199999999998,0.197968,0.267792,0.196624,0.22336
0.10388800000000002,0.16682399999999997,0.12968000000000002,0.10811200000000001,0.10264,0.17374399999999998,0.114336,0.120576
0.24659199999999998,0.280264,0.26668800000000004,0.249072,0.24547200000000002,0.299856,0.25235199999999997,0.272304
0.295872,0.336264,0.32715199999999994,0.29710400000000003,0.293072,0.365536,0.30083200000000004,0.32516800000000007
0.313664,0.343944,0.33979200000000004,0.32836800000000005,0.31619200000000003,0.398432,0.319648,0.333984
0.328128,0.35727200000000003,0.37462400000000007,0.336816,0.326,0.39424000000000003,0.328304,0.36326400000000003
0.173024,0.241224,0.20664,0.17343999999999998,0.17531200000000002,0.22380800000000003,0.18510400000000005,0.180928
0.11449600000000003,0.156536,0.13182400000000002,0.116768,0.11449599999999999,0.16036799999999998,0.121216,0.12080000000000002
0.2484,0.292392,0.28444800000000003,0.25366399999999995,0.25550399999999995,0.3349440000000001,0.253776,0.27368
0.33016,0.353032,0.3694,0.33984000000000003,0.332656,0.39345600000000003,0.331584,0.36760000000000004
0.10489600000000002,0.15351200000000004,0.14594400000000002,0.10609599999999998,0.10384000000000002,0.14947199999999997,0.108,0.12964799999999999
0.272656,0.306952,0.310528,0.281632,0.272336,0.34331200000000006,0.27766399999999997,0.31336
0.10454400000000001,0.15645600000000004,0.134992,0.11203200000000002,0.10209599999999999,0.14892799999999998,0.109872,0.11731199999999999
0.28697599999999995,0.32667999999999997,0.330912,0.289712,0.281824,0.37184,0.28872000000000003,0.32052800000000004
0.113024,0.15439200000000003,0.14171999999999993,0.11732800000000002,0.11734399999999999,0.157072,0.11903999999999999,0.12508800000000003
0.297184,0.32960799999999996,0.32904,0.301184,0.307952,0.3735360000000001,0.30184,0.33710399999999996
0.305568,0.33383199999999996,0.33168,0.305328,0.305456,0.369472,0.310832,0.330656
0.10516800000000003,0.13874399999999998,0.122128,0.1172,0.10736,0.132128,0.11063999999999999,0.12719999999999998
0.108656,0.140848,0.12171199999999999,0.116912,0.10984,0.13227199999999997,0.122656,0.120288
0.319296,0.353288,0.36472000000000004,0.32491200000000003,0.320944,0.379008,0.322448,0.343552
0.29515199999999997,0.330472,0.326688,0.301376,0.30144,0.376624,0.30335999999999996,0.33676800000000007
0.321456,0.364136,0.365712,0.32136,0.323504,0.390896,0.324816,0.3432
0.293104,0.318776,0.330656,0.308416,0.29168,0.361376,0.29672000000000004,0.31475200000000003
0.100816,0.16936800000000002,0.128032,0.12107200000000003,0.10452799999999998,0.142128,0.10983199999999999,0.11561600000000001
0.289984,0.337976,0.335472,0.296048,0.291232,0.36374399999999996,0.29219200000000006,0.319104
0.31022399999999994,0.35232800000000003,0.35934400000000005,0.31672,0.306256,0.393488,0.32168,0.35192
0.319584,0.352792,0.357856,0.328608,0.31984,0.393264,0.327696,0.34931199999999996
0.10241600000000001,0.15839199999999998,0.133264,0.105808,0.10211200000000001,0.15326399999999998,0.106096,0.11136000000000003
0.235504,0.263624,0.2636,0.24286399999999997,0.23623999999999998,0.317168,0.240464,0.255936
0.196784,0.24171199999999998,0.22524800000000006,0.20836800000000003,0.19712,0.25196799999999997,0.19443200000000002,0.233792
0.18064000000000002,0.228648,0.227872,0.18579199999999998,0.18033599999999997,0.266768,0.18848,0.19559999999999997
0.280256,0.31556,0.311008,0.287696,0.283344,0.35940800000000006,0.288048,0.309168
0.29496,0.32496800000000003,0.331248,0.30056000000000005,0.302144,0.350976,0.30510400000000004,0.321328
0.16545600000000002,0.22200799999999998,0.184576,0.174768,0.16628799999999996,0.26384,0.17579200000000003,0.181696
0.18752,0.214056,0.20262399999999997,0.19624,0.18820799999999996,0.26536,0.19921600000000003,0.212144
0.187152,0.2178,0.20984,0.19016,0.185536,0.24859199999999998,0.192032,0.197456
0.09617600000000003,0.14100000000000001,0.12436800000000002,0.10307200000000002,0.09638400000000003,0.120304,0.100896,0.097504
0.325104,0.35375199999999996,0.356512,0.328208,0.31947200000000003,0.38664,0.32516799999999996,0.35104
0.10144000000000003,0.1434,0.12136,0.108432,0.09884799999999999,0.156368,0.107216,0.110512
0.11236800000000002,0.147672,0.129344,0.11547199999999999,0.11225600000000002,0.157632,0.119904,0.12110400000000003
0.11291200000000003,0.13966400000000007,0.13223999999999994,0.12192000000000003,0.11481600000000002,0.138768,0.12201600000000003,0.12257600000000002
0.18903999999999999,0.23516,0.220464,0.18939199999999998,0.18528,0.264544,0.19795200000000002,0.20168
0.24779199999999998,0.311784,0.28352,0.247376,0.24633599999999994,0.32896,0.251536,0.26683199999999996
0.23576000000000003,0.26564000000000004,0.27640000000000003,0.252608,0.243424,0.310848,0.241184,0.26744
0.23404800000000003,0.27866399999999997,0.26915200000000006,0.23516799999999996,0.23491199999999998,0.32432000000000005,0.243904,0.265216
0.17200000000000001,0.255496,0.21488,0.181744,0.1808,0.232464,0.17496,0.190672
0.231152,0.29261600000000004,0.287792,0.23423999999999998,0.234848,0.312736,0.234896,0.25408
0.44790399999999997,0.4653999999999999,0.464568,0.45683199999999996,0.468016,0.4791519999999999,0.45286399999999993,0.46318399999999993
0.08950617283950617,0.09529320987654319,0.09567901234567901,0.09567901234567902,0.09567901234567903,0.10108024691358028,0.08873456790123456,0.07716049382716049
0.45336,0.46370399999999995,0.46606400000000003,0.458576,0.461904,0.48550400000000005,0.45499199999999995,0.45966399999999996
0.468464,0.475672,0.48136799999999996,0.47772800000000004,0.477344,0.48727999999999994,0.46763199999999994,0.473888
0.0778845211253799,0.10008822664444661,0.08111949808842273,0.08562885991569454,0.07710028428585436,0.09425546515047545,0.08455053426134694,0.08827565924909325
0.447264,0.45548,0.462688,0.45288,0.4600639999999999,0.47736,0.44795199999999996,0.45529600000000003
0.049661801352794584,0.06412424350302597,0.05544677821288714,0.05206479174083303,0.05037379850480598,0.06310074759700958,0.05722677109291563,0.04734781060875756
0.300624,0.313496,0.332992,0.303808,0.30969599999999997,0.33913600000000005,0.31548,0.319232
0.452048,0.46147999999999995,0.46521599999999996,0.45382399999999995,0.461744,0.478848,0.45681599999999994,0.46233599999999997
0.04729678638941399,0.053194706994328926,0.049035916824196606,0.056748582230623824,0.046389413988657854,0.048960302457466916,0.04986767485822306,0.04351606805293006
0.078125,0.08447265625,0.0771484375,0.0771484375,0.08203125,0.08203125,0.0771484375,0.0771484375
0.300784,0.32388,0.32057599999999997,0.30875199999999997,0.308736,0.364544,0.30624,0.312192
0.448976,0.46565599999999996,0.4689439999999999,0.460032,0.46276799999999996,0.481584,0.452464,0.470592
0.408848,0.41752799999999995,0.42743999999999993,0.409232,0.413952,0.443072,0.41571199999999997,0.41580799999999996
0.414464,0.42631199999999997,0.438768,0.414384,0.41324799999999995,0.45091200000000004,0.415584,0.42328
0.303296,0.308152,0.319952,0.314288,0.31286400000000003,0.35651200000000005,0.30136,0.310576
0.452768,0.45642400000000005,0.470224,0.458048,0.4555439999999999,0.480832,0.4527359999999999,0.458368
0.46864,0.476488,0.47528000000000004,0.47216,0.47660800000000003,0.49174399999999996,0.467344,0.47656
0.413232,0.42311199999999993,0.43510400000000005,0.41491199999999995,0.4202079999999999,0.44998400000000005,0.41083200000000003,0.42446399999999995
0.468192,0.47629599999999994,0.47741600000000006,0.476096,0.48047199999999995,0.493104,0.46907200000000004,0.47787199999999996
0.071797520661157,0.0803202479338843,0.07076446280991733,0.07076446280991733,0.07231404958677683,0.13481404958677684,0.07076446280991733,0.08161157024793386
0.32769632747858907,0.3296882308349865,0.34397025854421703,0.3191480782568023,0.3198416154578152,0.3832115611038532,0.32227706004741863,0.3312123998000032
0.05859374999999999,0.06298828124999999,0.06163194444444444,0.07573784722222227,0.062174479166666664,0.07020399305555555,0.06000434027777777,0.06108940972222222
0.467488,0.47029600000000005,0.47704799999999997,0.473584,0.48209599999999997,0.49467199999999995,0.46852799999999994,0.476696
0.3066644086385703,0.31862389316301354,0.33947033112369157,0.3141320301285463,0.3155029757584555,0.3568410186932469,0.31329333397848425,0.31369655328139867
0.451808,0.4619279999999999,0.47553599999999996,0.4578399999999999,0.46486400000000005,0.47857599999999995,0.45255999999999996,0.45887999999999995
0.451712,0.46075999999999995,0.465376,0.455712,0.458944,0.48513599999999996,0.45099199999999995,0.464864
0.448736,0.4637840000000001,0.47495999999999994,0.45652799999999993,0.46209599999999995,0.48195199999999994,0.45099199999999995,0.45417599999999997
0.09319526627218935,0.1427514792899408,0.09467455621301775,0.09467455621301776,0.1198224852071006,0.11242603550295859,0.09467455621301776,0.09467455621301776
0.294912,0.32450399999999996,0.323936,0.29944000000000004,0.29854400000000003,0.351248,0.301904,0.3236
0.318688,0.327336,0.361728,0.32481600000000005,0.31582400000000005,0.370624,0.322608,0.33449599999999996
0.4084,0.426872,0.43409600000000004,0.4162239999999999,0.41788800000000004,0.449872,0.41235199999999994,0.42752
0.302736,0.316792,0.333136,0.30078400000000005,0.300544,0.36944,0.30016000000000004,0.319408
0.409312,0.41407199999999994,0.439168,0.41081599999999996,0.417984,0.449296,0.4144959999999999,0.413072
0.04740587695133149,0.05374770431588613,0.05980257116620752,0.060720844811753896,0.04924242424242425,0.07082185491276402,0.05480945821854912,0.05429292929292929
0.47032799999999997,0.47757600000000006,0.48041599999999995,0.47660800000000003,0.47675199999999995,0.49204799999999993,0.470112,0.47443199999999996
0.454256,0.4617199999999999,0.469024,0.45777599999999996,0.473872,0.47888,0.45964799999999995,0.460576
0.470528,0.47248799999999996,0.482776,0.47340799999999994,0.47707199999999994,0.4883679999999999,0.47015999999999997,0.476112
0.466976,0.4755599999999999,0.483632,0.47118400000000005,0.47456,0.488336,0.46687999999999996,0.472272
0.468064,0.479448,0.48344,0.47712,0.47820799999999997,0.48537600000000003,0.46841599999999994,0.478224
0.407456,0.428504,0.437616,0.40932799999999997,0.413856,0.450656,0.40569599999999995,0.417312
0.46848,0.47412,0.47718400000000005,0.47207999999999994,0.48208799999999996,0.4929279999999999,0.470016,0.47817600000000005
0.29719681940613857,0.30697891969484364,0.31324494766213445,0.2968903727359236,0.2971645618619055,0.3499379042273511,0.3074869760165158,0.3047612135288141
0.312512,0.319752,0.333264,0.303296,0.302896,0.36272000000000004,0.3155359999999999,0.315312
0.05658234787375676,0.06421802803665129,0.060106507948938834,0.05822695590884173,0.057522123893805316,0.07952854569660898,0.06276920667240975,0.05462448116532227
0.46651999999999993,0.47287199999999996,0.47375999999999996,0.47316800000000003,0.4776,0.4855839999999999,0.46735999999999994,0.474192
0.29637425202819306,0.3154949113723972,0.3235996193609781,0.2963742520281931,0.29545491201754814,0.34595409751455625,0.30147094401703195,0.30801922549636296
0.422016,0.42855199999999993,0.44214400000000004,0.424528,0.41184,0.452368,0.41744,0.42601599999999995
0.06371661385242192,0.07791987324581257,0.06790402897238569,0.06575373472159349,0.06745133544590314,0.07333635129017654,0.06598008148483477,0.06405613399728384
0.45136,0.46165600000000007,0.479248,0.45841599999999993,0.47109599999999996,0.48587199999999997,0.45503999999999994,0.460272
0.40993599999999997,0.424104,0.4294720000000001,0.415344,0.418112,0.45329600000000003,0.414864,0.420832
0.418784,0.43228,0.44124800000000003,0.422192,0.42479999999999996,0.45889599999999997,0.4175199999999999,0.428192
0.469248,0.4753359999999999,0.478032,0.47598399999999996,0.47787199999999996,0.4902559999999999,0.469264,0.482704
0.047063146588275186,0.053931822036293736,0.051981457402905745,0.048872180451127796,0.04711967889648934,0.05899146362145965,0.05113347277969358,0.04672395273899031
0.46999199999999997,0.475464,0.48127200000000003,0.47392,0.47556,0.49049599999999993,0.470464,0.47696
0.46974400000000005,0.47776799999999997,0.48495199999999994,0.47672,0.474128,0.49075199999999997,0.47203199999999995,0.477936
0.467712,0.4703600000000001,0.48697599999999996,0.47454399999999997,0.472416,0.48700799999999994,0.46803199999999995,0.472048
0.471904,0.47695199999999993,0.48128,0.47395200000000004,0.480336,0.485328,0.470688,0.47407999999999995
0.4532,0.46848800000000007,0.470576,0.456288,0.46994400000000003,0.472352,0.45147200000000004,0.46332799999999996
0.45134399999999997,0.46231199999999995,0.466192,0.4521599999999999,0.461792,0.481904,0.45165599999999995,0.466176
0.45057600000000003,0.45924,0.46948799999999996,0.45078399999999996,0.465488,0.48151999999999995,0.45108800000000004,0.455632
0.04314620115056536,0.05514778813727435,0.047312041261654426,0.058222574885935324,0.04850228129339417,0.05445348145209283,0.04314620115056536,0.04215433445744891
0.411616,0.431928,0.4350879999999999,0.41896,0.426608,0.4561759999999999,0.41601599999999994,0.42819199999999996
0.32406735375235884,0.3401396751665296,0.3530507572458509,0.33193819454524925,0.32687376010064356,0.3743891227560846,0.32920436767148914,0.344889598554862
0.469776,0.47397599999999995,0.483568,0.47316800000000003,0.480592,0.48820800000000003,0.4674559999999999,0.48040000000000005
0.449136,0.463128,0.47257600000000005,0.45244799999999996,0.46431999999999995,0.48275199999999996,0.4495039999999999,0.45497599999999994
0.46696000000000004,0.474696,0.482784,0.47704,0.477776,0.487216,0.470144,0.474576
0.45796800000000004,0.4564239999999999,0.46943199999999996,0.45999999999999996,0.46343999999999996,0.4829279999999999,0.45667199999999997,0.462864
0.049479166666666664,0.04698350694444445,0.05164930555555555,0.046440972222222224,0.04785156249999999,0.06022135416666667,0.04839409722222222,0.04503038194444444
0.287342139642909,0.31225302817696493,0.3271318204545088,0.2904549926614087,0.2907775681037403,0.34593796874243965,0.295342010612732,0.30356768439218723
0.443168,0.46215200000000006,0.46099200000000007,0.450128,0.453904,0.48027200000000003,0.44707199999999997,0.45199999999999996
0.29675199999999996,0.31812,0.33608000000000005,0.297984,0.30324799999999996,0.35843200000000003,0.30256000000000005,0.316112
0.40446400000000005,0.42168799999999995,0.437344,0.41025600000000007,0.412944,0.460192,0.410448,0.420048
0.3086303329864724,0.3189304760665973,0.34690426638917793,0.3127113683662851,0.31097164412070755,0.3544972684703434,0.30911810613943813,0.32445044224765873
0.449264,0.4539599999999999,0.46288,0.45475199999999993,0.46465599999999996,0.47512,0.44756799999999997,0.470048
0.44912,0.46146399999999993,0.469968,0.4608319999999999,0.46652799999999994,0.48337600000000003,0.453072,0.46336
0.417808,0.43141599999999997,0.440544,0.412576,0.41863999999999996,0.46140800000000004,0.414464,0.42345599999999994
0.454224,0.462952,0.464864,0.465168,0.46177599999999996,0.47454399999999997,0.45448,0.463792
0.47336,0.473,0.482128,0.473904,0.476848,0.49132799999999993,0.47049599999999997,0.48175999999999997
0.467904,0.476264,0.48061599999999993,0.468656,0.47105600000000003,0.48579199999999995,0.46896799999999994,0.47430400000000006
0.44985600000000003,0.4617840000000001,0.466576,0.455728,0.465576,0.478832,0.4548479999999999,0.460864
0.39868800000000004,0.41159199999999996,0.422232,0.39748800000000006,0.40816,0.447632,0.400176,0.407824
0.29723199999999994,0.30269599999999997,0.31808,0.29448,0.30364800000000003,0.34160000000000007,0.295616,0.306384
0.07489669421487602,0.07877066115702479,0.08522727272727271,0.07851239669421486,0.07851239669421486,0.08626033057851237,0.0733471074380165,0.0733471074380165
0.412896,0.42867999999999995,0.43352,0.4164319999999999,0.41676799999999997,0.45510399999999995,0.417616,0.41710400000000003
0.08573388203017832,0.09327846364883399,0.08436213991769545,0.08436213991769545,0.09396433470507543,0.11591220850480109,0.08436213991769545,0.09396433470507543
0.30332575281043855,0.30975306849889517,0.3268415025564104,0.3045031531749488,0.3062450605635393,0.3745181529330172,0.31587393751713677,0.32253512040128385
0.472208,0.48061599999999993,0.48063999999999996,0.475952,0.47687199999999996,0.48916799999999994,0.46788799999999997,0.47576
0.06421467764060354,0.07904663923182437,0.0770747599451303,0.06438614540466389,0.0691872427983539,0.08427640603566526,0.07664609053497937,0.08907750342935525
0.050815123135622614,0.07122210660191927,0.05266504798242572,0.05428373222337843,0.05231818707365012,0.0675800670597757,0.05960226615793733,0.05231818707365014
0.041571083142166274,0.049724099448198895,0.05130510261020522,0.04727509455018909,0.04374108748217496,0.05304110608221216,0.05062310124620249,0.04529109058218116
0.3107519999999999,0.33450399999999997,0.346672,0.30998400000000004,0.32096,0.39116800000000007,0.31083200000000005,0.325712
0.056897506925207744,0.08077562326869805,0.06304709141274237,0.06210526315789473,0.058670360110803316,0.0634349030470914,0.06265927977839335,0.060664819944598325
0.413616,0.434408,0.44041600000000003,0.41703999999999997,0.410624,0.452704,0.414272,0.42612799999999995
0.30166400000000004,0.31258400000000003,0.32848,0.298784,0.3084,0.34630400000000006,0.30196799999999996,0.31756799999999996
0.41636799999999996,0.425832,0.44443200000000005,0.41364799999999996,0.41745599999999994,0.47083200000000003,0.41553599999999996,0.420576
0.412608,0.422104,0.444288,0.42102399999999995,0.42657599999999996,0.461232,0.41508799999999996,0.41463999999999995
0.47096000000000005,0.475688,0.477792,0.472576,0.474352,0.48795199999999994,0.46697599999999995,0.47705600000000004
0.305296,0.32263200000000003,0.331504,0.315072,0.310048,0.3564,0.30652799999999997,0.33595200000000003
0.09523809523809523,0.09523809523809523,0.09523809523809523,0.08730158730158728,0.11224489795918367,0.09637188208616779,0.08730158730158728,0.08730158730158728
0.449168,0.46607199999999993,0.468088,0.4532,0.45665599999999995,0.48228799999999994,0.44988799999999995,0.461568
0.42152,0.42363999999999996,0.442608,0.422224,0.42358399999999996,0.45887999999999995,0.42250399999999994,0.428832
0.411104,0.429032,0.44008,0.41668799999999995,0.41496,0.456784,0.42044799999999993,0.42446399999999995
0.049692521325133895,0.05098194802618526,0.05286649474310653,0.05385836143622297,0.05147788137274349,0.07726641539377109,0.04949414798651061,0.049494147986510605
0.305648,0.34204,0.34460799999999997,0.32112,0.303504,0.36227200000000004,0.30679999999999996,0.324368
0.415168,0.433336,0.43554400000000004,0.42036799999999996,0.42264,0.452928,0.420384,0.41979200000000005
0.40815999999999997,0.428632,0.438872,0.41552,0.409088,0.45364799999999994,0.409632,0.42147199999999996
0.455568,0.46520799999999995,0.47220799999999996,0.45308799999999994,0.465696,0.481136,0.4557439999999999,0.46409599999999995
0.468608,0.474792,0.47972800000000004,0.47467200000000004,0.47868799999999995,0.48550399999999994,0.470944,0.476144
0.41769599999999996,0.43235999999999997,0.4423520000000001,0.415168,0.42208,0.45865599999999995,0.417328,0.43392
0.44728,0.45581599999999994,0.463904,0.45952,0.45964799999999995,0.47883200000000004,0.450368,0.45336
0.416448,0.41955999999999993,0.43294400000000005,0.4212159999999999,0.41403199999999996,0.459248,0.416768,0.42016
0.05063229095186745,0.06901284187824723,0.06259190275463189,0.062101754729928425,0.06357219880403882,0.07523772179198118,0.051514557396333684,0.06229781393980981
0.299376,0.329064,0.325264,0.30512,0.305888,0.35001600000000005,0.303816,0.311936
0.468208,0.47762399999999994,0.478136,0.474032,0.475888,0.488784,0.46910399999999997,0.472496
0.415392,0.42919199999999996,0.434968,0.417296,0.420992,0.453696,0.4193839999999999,0.420832
0.472864,0.4752719999999999,0.482928,0.47750400000000004,0.474512,0.49168,0.47140799999999994,0.481104
0.46728000000000003,0.47693599999999997,0.481024,0.47593599999999997,0.47476799999999997,0.48495999999999995,0.46826399999999996,0.47108799999999995
