sw,Density_sw,Entropy_sw,Heterogeneity_sw,Gini_sw,Resilience_sw,Transitivity_sw,None_sw
0.38236800000000004,0.35996799999999995,0.3244,0.36724,0.348304,0.355384,0.36216,0.353376
0.068144,0.027295999999999994,0.041232000000000005,0.06427999999999999,0.036287999999999994,0.05319199999999999,0.040336000000000004,0.03312
0.358416,0.34240000000000004,0.33385600000000004,0.332648,0.324704,0.364184,0.368128,0.341872
0.304944,0.24111999999999997,0.24292799999999998,0.25599200000000005,0.2592,0.263384,0.273664,0.253856
0.05378400000000001,0.023743999999999998,0.041472,0.058504,0.031424,0.042536,0.030815999999999996,0.031392
0.28845599999999993,0.23894400000000002,0.22737599999999997,0.26656799999999997,0.26468800000000003,0.26610399999999995,0.259936,0.21495999999999998
0.038368000000000006,0.027087999999999997,0.037632,0.055368,0.034576,0.05298399999999999,0.046416000000000006,0.030704
0.33430399999999993,0.250928,0.246144,0.25728799999999996,0.262672,0.26501600000000003,0.266672,0.249744
0.320944,0.245344,0.263504,0.21767200000000003,0.235552,0.26044,0.28788800000000003,0.251728
0.049664,0.022687999999999993,0.051472000000000004,0.05744799999999999,0.032063999999999995,0.034168000000000004,0.036640000000000006,0.045071999999999994
0.38754400000000006,0.32857600000000003,0.34659200000000007,0.370216,0.33518400000000004,0.356776,0.356064,0.32792000000000004
0.33856,0.265088,0.267088,0.261096,0.27094399999999996,0.23407200000000003,0.261568,0.265104
0.07308799999999999,0.026591999999999998,0.046432,0.05760799999999999,0.035840000000000004,0.038231999999999995,0.03136,0.04252799999999999
0.048144000000000006,0.03419199999999999,0.06352,0.057864,0.045087999999999996,0.053031999999999996,0.050095999999999995,0.04687999999999999
0.051359999999999996,0.021696,0.03964800000000001,0.048024000000000004,0.027087999999999997,0.026855999999999998,0.026496,0.03816
0.39331200000000005,0.3369599999999999,0.32574400000000003,0.33543199999999995,0.34241599999999994,0.339944,0.359472,0.346592
0.39336,0.344384,0.3248,0.35372,0.34816,0.35399200000000003,0.33071999999999996,0.367488
0.37384,0.224144,0.238848,0.24187999999999998,0.234528,0.25284,0.255552,0.24280000000000002
0.412192,0.329264,0.33840000000000003,0.35887199999999997,0.366224,0.344168,0.34912,0.34451200000000004
0.294768,0.25268799999999997,0.23112,0.27004,0.250384,0.26471199999999995,0.272944,0.24382400000000004
0.362904,0.351696,0.350144,0.34706399999999993,0.32275200000000004,0.35916000000000003,0.36819199999999996,0.34712000000000004
0.05470400000000001,0.029167999999999993,0.04715199999999999,0.05923999999999999,0.030655999999999996,0.044008000000000005,0.04582399999999999,0.025984
0.05209600000000002,0.035456,0.039584,0.07098399999999999,0.039055999999999993,0.05304799999999999,0.04830399999999999,0.03843199999999999
0.09084799999999998,0.027024000000000003,0.048752,0.05435999999999999,0.03256,0.03788,0.026575999999999995,0.042192
0.051104,0.024576,0.05804799999999999,0.05885599999999998,0.030031999999999996,0.04396,0.030591999999999994,0.033887999999999995
0.0524,0.026895999999999996,0.035696000000000006,0.045016,0.028895999999999998,0.034984,0.032192,0.041664
0.062672,0.036,0.04713599999999998,0.06308,0.031968,0.05079199999999999,0.043711999999999994,0.047583999999999994
0.324896,0.26296,0.232224,0.259208,0.275856,0.265944,0.25686400000000004,0.25209600000000004
0.28139200000000003,0.23620799999999997,0.229728,0.256008,0.23216000000000003,0.27165600000000006,0.247008,0.22678399999999999
0.06254400000000002,0.02428799999999999,0.045232,0.05517599999999998,0.029759999999999995,0.033735999999999995,0.029759999999999998,0.043311999999999996
0.08545600000000003,0.033136,0.044848,0.06692,0.036544,0.050839999999999996,0.040656000000000005,0.044544
0.35250400000000004,0.254176,0.23489600000000002,0.239848,0.247904,0.26412,0.26608,0.276672
0.343824,0.24254399999999998,0.243376,0.25824800000000003,0.24185599999999996,0.25663199999999997,0.255152,0.265648
0.06844800000000001,0.03064,0.04076800000000001,0.057432,0.030799999999999998,0.04495199999999999,0.037776,0.036656
0.348904,0.219968,0.24768,0.231432,0.248688,0.273576,0.254544,0.246592
0.37352,0.335712,0.34104,0.363304,0.328624,0.358792,0.358992,0.35060800000000003
0.311792,0.26345599999999997,0.23651199999999997,0.24148,0.251184,0.25957600000000003,0.252368,0.255888
0.07004800000000001,0.036832000000000004,0.044784000000000004,0.05643999999999999,0.031808,0.06079199999999999,0.03281599999999999,0.07870400000000001
0.42086400000000007,0.24564799999999998,0.23814400000000002,0.2667280000000001,0.273552,0.27492000000000005,0.26367999999999997,0.25032000000000004
0.379872,0.33753600000000006,0.342296,0.33237599999999995,0.345688,0.35349600000000003,0.380544,0.357232
0.319456,0.239712,0.22412799999999997,0.24896799999999997,0.24812800000000002,0.261896,0.254272,0.254208
0.33071199999999995,0.238816,0.23238399999999998,0.268024,0.228352,0.260648,0.265968,0.241456
0.059392000000000014,0.024239999999999998,0.04251200000000001,0.05872799999999998,0.027887999999999996,0.037896,0.028175999999999996,0.042624
0.331616,0.252144,0.253872,0.256664,0.24208000000000002,0.2878,0.257488,0.250336
0.049760000000000006,0.026287999999999995,0.042992,0.05588,0.029856,0.042936,0.031408,0.04616
0.360992,0.32387200000000005,0.316608,0.349432,0.340752,0.333816,0.36513599999999996,0.33988799999999997
0.073952,0.032896,0.07014399999999998,0.07376799999999999,0.036848,0.04621599999999999,0.040687999999999995,0.06121599999999999
0.42050400000000004,0.260896,0.252368,0.239176,0.27872,0.256472,0.28512,0.254912
0.067008,0.02656,0.04024000000000001,0.062856,0.032896,0.038680000000000006,0.032527999999999994,0.039279999999999995
0.06996000000000001,0.030911999999999995,0.05844799999999999,0.05068,0.033264,0.038984,0.03558399999999999,0.044256000000000004
0.32329600000000003,0.259904,0.247216,0.25181600000000004,0.25862399999999997,0.270264,0.302032,0.26014400000000004
0.06079200000000001,0.033328,0.051151999999999996,0.052552,0.033104,0.042679999999999996,0.038335999999999995,0.032656
0.056912,0.026415999999999995,0.06563200000000002,0.059287999999999993,0.031872,0.041543999999999984,0.032223999999999996,0.03208
0.310232,0.253152,0.257056,0.27436,0.27064000000000005,0.29354399999999997,0.271856,0.260528
0.061136,0.025103999999999998,0.036576000000000004,0.059224,0.032224,0.05651999999999997,0.036032,0.036352
0.08043999999999997,0.03832000000000001,0.05575999999999999,0.07024799999999998,0.03856,0.054375999999999994,0.043072,0.048496
0.068992,0.030624,0.06551999999999998,0.072248,0.034256,0.042008000000000004,0.03632,0.039504
0.330496,0.25968,0.23652800000000002,0.2886000000000001,0.248384,0.23588000000000003,0.25531200000000004,0.2564
0.072576,0.025631999999999995,0.03888,0.06186399999999998,0.030815999999999996,0.043160000000000004,0.032192,0.03712000000000001
0.25787200000000005,0.23380800000000002,0.244944,0.24356000000000003,0.255008,0.238648,0.233488,0.228176
0.342792,0.2512,0.25929599999999997,0.29336799999999996,0.261328,0.27156,0.262,0.26039999999999996
0.08978400000000003,0.031872,0.043968,0.06923999999999998,0.041696,0.047496,0.046127999999999995,0.033408
0.341424,0.236384,0.229664,0.27093600000000007,0.236784,0.247784,0.273952,0.251632
0.403504,0.346608,0.32873600000000003,0.35879199999999994,0.33648,0.352904,0.377984,0.35987199999999997
0.3734239999999999,0.26379199999999997,0.24179199999999998,0.250952,0.250224,0.28250400000000003,0.263312,0.260864
0.32659200000000005,0.286256,0.226416,0.233368,0.258928,0.242648,0.239184,0.252944
0.05094399999999999,0.027776,0.041567999999999994,0.05298399999999998,0.026655999999999996,0.04899999999999999,0.030528,0.04678399999999999
0.39519999999999994,0.366432,0.355152,0.330344,0.349696,0.361848,0.383696,0.363008
0.35948,0.32977600000000007,0.33440000000000003,0.367768,0.334096,0.345688,0.35377600000000003,0.34417600000000004
0.39347200000000004,0.33328,0.33259200000000005,0.35568799999999995,0.339768,0.332664,0.365136,0.359728
0.062312000000000006,0.027951999999999994,0.040272,0.05402399999999999,0.031583999999999994,0.047479999999999994,0.041103999999999995,0.03790399999999999
0.371424,0.33529600000000004,0.3326239999999999,0.3373360000000001,0.33108000000000004,0.34743199999999996,0.37001600000000007,0.329856
0.045295999999999996,0.024895999999999998,0.05353599999999999,0.06924,0.038655999999999996,0.03884,0.046608000000000004,0.028416
0.335584,0.241824,0.236112,0.26483999999999996,0.244496,0.264248,0.25582400000000005,0.272192
0.338352,0.262368,0.261168,0.254312,0.248368,0.26541600000000004,0.271248,0.25275200000000003
0.3810239999999999,0.33515200000000006,0.30955200000000005,0.336472,0.34712,0.307656,0.37060799999999994,0.32720000000000005
0.053871999999999996,0.029872,0.06216000000000001,0.055415999999999986,0.04305599999999999,0.052936,0.04281600000000001,0.038256
0.047535999999999995,0.02864,0.050400000000000014,0.053975999999999996,0.029567999999999997,0.038951999999999994,0.038352,0.046799999999999994
0.319776,0.21609599999999998,0.256544,0.21276000000000003,0.23088,0.28808799999999996,0.258016,0.23897600000000005
0.37528,0.255056,0.259312,0.26683999999999997,0.259904,0.277096,0.25344,0.24080000000000001
0.067328,0.030703999999999995,0.040544000000000004,0.05244,0.026543999999999995,0.039352,0.034992,0.037919999999999995
0.28723200000000004,0.267696,0.232048,0.27048799999999995,0.273632,0.259496,0.241424,0.263632
0.08020799999999999,0.025599999999999998,0.050735999999999996,0.06575199999999999,0.03001599999999999,0.046104,0.029408000000000004,0.046352
0.049816,0.025487999999999993,0.037744,0.043464,0.030032,0.038744,0.035615999999999995,0.039552000000000004
0.38067199999999995,0.245008,0.237136,0.26255200000000006,0.252608,0.28252000000000005,0.269008,0.231376
0.35083200000000003,0.264448,0.223504,0.227736,0.24432,0.24528799999999998,0.261904,0.24704
0.059952000000000005,0.025311999999999994,0.039952,0.06671200000000001,0.03715199999999999,0.039432,0.031536,0.035247999999999995
0.3397591836734694,0.2559387755102041,0.24158775510204084,0.2545428571428572,0.24561224489795921,0.2576204081632653,0.2853755102040816,0.25275510204081636
0.332222,0.253338,0.228662,0.239378,0.240794,0.25417,0.264606,0.251662
0.316624,0.22468200000000002,0.23469399999999999,0.243514,0.23216599999999998,0.229562,0.24581400000000003,0.25171600000000005
0.33735000000000004,0.26659999999999995,0.2777,0.2740500000000002,0.28135,0.2776500000000002,0.27119999999999983,0.26549999999999985
0.39905799999999997,0.22962200000000002,0.18595799999999998,0.20876200000000003,0.23089,0.256158,0.23087000000000002,0.23585200000000003
0.3378,0.25360000000000016,0.2752,0.2562500000000001,0.2823,0.23974999999999996,0.27379999999999993,0.2816
0.32220000000000004,0.22680000000000003,0.23315,0.2898500000000002,0.22895000000000007,0.24065,0.29849999999999993,0.28979999999999995
0.4073183673469388,0.2377183673469388,0.2683714285714286,0.2644857142857143,0.2617510204081632,0.27269795918367346,0.27859183673469384,0.26402857142857145
0.28879999999999995,0.25349999999999995,0.2912999999999999,0.2860499999999999,0.30179999999999985,0.29095000000000015,0.29049999999999987,0.2589999999999999
0.3634816326530612,0.2687061224489796,0.24931836734693877,0.25784081632653055,0.2628367346938775,0.2618979591836735,0.27853469387755103,0.2520857142857143
0.3587999999999999,0.26069999999999993,0.27185,0.23285000000000006,0.2698999999999999,0.29355000000000014,0.29299999999999987,0.25369999999999987
0.32559999999999995,0.2907999999999999,0.3012,0.32859999999999995,0.31619999999999987,0.2829999999999999,0.33040000000000014,0.278
0.3929020408163265,0.2359877551020408,0.20449387755102041,0.23926122448979592,0.2440204081632653,0.2790734693877551,0.26243673469387757,0.26369387755102036
0.3689,0.2976,0.28054999999999997,0.29105000000000003,0.27949999999999986,0.2824500000000001,0.28579999999999983,0.2665999999999999
0.27895000000000014,0.2584999999999999,0.24280000000000004,0.28984999999999994,0.2850999999999999,0.2724500000000002,0.2809999999999999,0.28929999999999995
0.3030875,0.242875,0.23257499999999995,0.2303375,0.2686,0.2571875,0.26817500000000005,0.2583249999999999
0.32966938775510213,0.2625265306122449,0.25340816326530613,0.2591469387755102,0.2667632653061225,0.2987959183673469,0.2798897959183674,0.27237142857142854
0.3270244897959184,0.24258367346938778,0.24531020408163268,0.2612122448979592,0.24232244897959182,0.2703877551020408,0.2533183673469388,0.2589918367346939
0.37847755102040814,0.24370204081632654,0.23264897959183675,0.21855102040816327,0.2588122448979592,0.25181632653061226,0.24188979591836735,0.2595795918367347
0.3024,0.3032,0.266,0.30019999999999986,0.29819999999999985,0.3106,0.3060000000000001,0.3044
0.27899999999999997,0.24107499999999998,0.21874999999999994,0.26328749999999995,0.24302499999999996,0.25256249999999997,0.253575,0.23495
0.34757800000000005,0.243958,0.23493000000000003,0.24021000000000003,0.249334,0.24885400000000002,0.25460200000000005,0.243722
0.307474,0.23712600000000003,0.233586,0.233194,0.23463,0.24409999999999998,0.24335400000000001,0.25197
0.3280612244897959,0.22109795918367348,0.2339387755102041,0.2574244897959183,0.263930612244898,0.23605306122448982,0.2657510204081633,0.2594326530612245
0.3099,0.25305,0.236175,0.28653749999999995,0.267725,0.26851249999999993,0.26972499999999994,0.259175
0.35999999999999993,0.32,0.3152,0.3357999999999999,0.3589999999999999,0.3102,0.3260000000000002,0.284
0.3618,0.2642816326530612,0.2274816326530612,0.25611836734693877,0.22982448979591838,0.28571020408163267,0.2623469387755102,0.26086938775510204
0.2864500000000001,0.251025,0.24187499999999998,0.2601625,0.283225,0.2739125,0.29537499999999994,0.264125
0.3858999999999999,0.3019,0.2474,0.27905,0.3082500000000001,0.3146500000000002,0.31389999999999985,0.28369999999999995
0.2892,0.2868,0.28880000000000006,0.3246,0.32339999999999985,0.2986,0.34240000000000015,0.2972
0.2812,0.3052000000000001,0.27480000000000004,0.3557999999999999,0.3145999999999999,0.2549999999999999,0.33320000000000016,0.26120000000000004
0.35851249999999996,0.26155,0.24892499999999998,0.2450625,0.2602,0.26311249999999997,0.272725,0.2803999999999999
0.294525,0.26032500000000003,0.25634999999999997,0.27971250000000003,0.24244999999999997,0.26868749999999997,0.28207499999999996,0.27474999999999994
0.3604,0.3296,0.31279999999999997,0.36059999999999987,0.32899999999999985,0.33819999999999995,0.3108000000000001,0.32600000000000007
0.31221632653061226,0.26086938775510204,0.23453469387755102,0.24431428571428573,0.24517959183673468,0.27017551020408165,0.2672367346938776,0.2507877551020408
0.2524530612244898,0.24537551020408163,0.2313591836734694,0.24691836734693876,0.23805306122448977,0.264134693877551,0.2502816326530612,0.241865306122449
0.2988,0.27480000000000004,0.28680000000000005,0.3382,0.3281999999999999,0.2925999999999999,0.3064,0.31000000000000005
0.3134408163265306,0.26576734693877546,0.22959591836734694,0.2485591836734694,0.24971020408163266,0.2692612244897959,0.26479591836734695,0.24156326530612243
0.314218,0.246614,0.23965000000000003,0.247364,0.261762,0.269558,0.25836600000000004,0.256726
0.3136000000000002,0.2905,0.26739999999999986,0.29165000000000024,0.29349999999999987,0.29365000000000013,0.2947,0.2965999999999999
0.2964000000000002,0.28200000000000003,0.28040000000000004,0.31779999999999997,0.2861999999999999,0.28179999999999994,0.2764000000000002,0.27319999999999994
0.37505,0.25805,0.22437499999999996,0.25993750000000004,0.27527499999999994,0.2819625,0.25932499999999997,0.2673
0.387258,0.225218,0.229578,0.25729,0.246246,0.259778,0.25846600000000003,0.24982999999999997
0.384842,0.237662,0.245526,0.238606,0.23453800000000002,0.280786,0.258078,0.243402
0.4275000000000001,0.30089999999999995,0.2850999999999999,0.2794500000000001,0.31179999999999997,0.29495000000000016,0.28439999999999993,0.2810999999999999
0.3967,0.252725,0.24782499999999996,0.2842375,0.278475,0.2733875,0.29,0.2608
0.3162125,0.26437499999999997,0.27202499999999996,0.29641249999999997,0.27132500000000004,0.2778375,0.278825,0.28929999999999995
0.32687000000000005,0.23671000000000003,0.23902199999999998,0.24084600000000003,0.245178,0.25915200000000005,0.268194,0.24553799999999998
0.2844000000000001,0.27440000000000003,0.27920000000000006,0.309,0.2949999999999998,0.28459999999999996,0.30400000000000005,0.28
0.3253591836734694,0.22770204081632656,0.22061632653061225,0.24180000000000001,0.2282326530612245,0.21848571428571426,0.25948163265306123,0.255065306122449
0.2904000000000001,0.268,0.26880000000000004,0.29579999999999984,0.29819999999999985,0.28459999999999996,0.29400000000000004,0.25760000000000005
0.300362,0.237638,0.22201800000000002,0.23981400000000003,0.21732200000000002,0.260414,0.26111399999999996,0.257922
0.3805918367346939,0.23934285714285716,0.24766122448979594,0.2680204081632653,0.27022448979591834,0.30057551020408163,0.26347346938775507,0.25495918367346937
0.316964,0.27132999999999996,0.21092800000000003,0.244442,0.23361,0.263366,0.24717800000000004,0.251774
0.37296250000000003,0.23362499999999994,0.26957499999999995,0.26676249999999996,0.280225,0.2704625,0.274825,0.24842499999999992
0.35197142857142855,0.25295102040816325,0.25003673469387755,0.2552612244897959,0.26156326530612245,0.2841102040816326,0.25233061224489794,0.24603673469387757
0.3056448979591837,0.2566,0.2431142857142857,0.2681183673469388,0.256934693877551,0.2408857142857143,0.25703265306122447,0.2631224489795918
0.2852,0.24280000000000002,0.2384,0.2729999999999999,0.27659999999999985,0.25539999999999996,0.3308,0.25560000000000016
0.28679999999999994,0.2484,0.2444,0.251,0.25339999999999996,0.27259999999999995,0.27600000000000013,0.2448
0.34384081632653063,0.2637591836734694,0.24363673469387756,0.277669387755102,0.24913877551020405,0.27301632653061225,0.2620530612244898,0.2571061224489796
0.32419400000000004,0.24453000000000003,0.24214800000000003,0.248374,0.250026,0.268842,0.27817,0.282742
0.4257500000000002,0.26759999999999995,0.27954999999999997,0.31224999999999997,0.27244999999999997,0.2695500000000001,0.30659999999999993,0.2739999999999999
0.3801,0.26385,0.24454999999999996,0.2516875,0.255075,0.2749875,0.26349999999999996,0.25362500000000004
0.30268163265306125,0.2372530612244898,0.23920408163265305,0.26333469387755104,0.25042857142857144,0.2514489795918367,0.24593061224489796,0.24570204081632654
0.32020000000000004,0.2839999999999999,0.26589999999999997,0.27635000000000015,0.27959999999999996,0.2720500000000001,0.29349999999999987,0.2733
0.32794999999999996,0.23837499999999995,0.245,0.2162875,0.22837499999999997,0.27283749999999996,0.26612499999999994,0.23912499999999998
0.36898367346938776,0.23389795918367345,0.20793061224489795,0.24748163265306125,0.22820816326530613,0.2311061224489796,0.2671224489795918,0.24241224489795918
0.338106,0.23526599999999998,0.231246,0.22453800000000002,0.237362,0.22921999999999998,0.25282,0.281608
0.3514999999999999,0.2579999999999999,0.2897499999999999,0.3038499999999999,0.2772,0.24174999999999996,0.28569999999999995,0.29359999999999986
0.33399399999999996,0.24971,0.24976600000000002,0.26417799999999997,0.241034,0.267058,0.26835,0.25243
0.30380000000000007,0.2578999999999999,0.28944999999999993,0.32565000000000016,0.2692,0.27235,0.3030999999999998,0.2849999999999999
0.2936000000000001,0.2972,0.3136,0.29419999999999985,0.3165999999999999,0.3345999999999999,0.2996000000000001,0.3012000000000001
0.30369999999999997,0.24540000000000003,0.27795,0.26905,0.2781,0.25625000000000014,0.2900999999999999,0.30509999999999987
0.28179999999999994,0.2724999999999999,0.25669999999999993,0.24935,0.26499999999999985,0.28495000000000015,0.2659999999999999,0.29599999999999993
0.308316,0.23739,0.24020200000000003,0.241514,0.22907000000000002,0.263402,0.26233,0.24793800000000002
0.34922857142857144,0.23963673469387756,0.2275387755102041,0.23077142857142854,0.2277183673469388,0.2565265306122449,0.27679591836734696,0.23862448979591838
0.3485999999999999,0.2729999999999999,0.28224999999999995,0.2978499999999999,0.2793999999999999,0.2906500000000001,0.2791999999999999,0.27319999999999983
0.3143999999999999,0.3106,0.29600000000000004,0.3102,0.32499999999999984,0.3154,0.34120000000000006,0.2816
0.2836,0.2964,0.26280000000000003,0.30259999999999987,0.30539999999999984,0.28419999999999995,0.33440000000000014,0.2912
0.321546,0.253098,0.245482,0.23925400000000002,0.23558600000000002,0.257004,0.24468599999999996,0.249396
0.30240000000000006,0.3024,0.24720000000000003,0.3253999999999999,0.3266,0.29179999999999995,0.34440000000000004,0.326
0.35292499999999993,0.2643,0.257425,0.26253750000000003,0.27262499999999995,0.2782125,0.297,0.254425
0.28709999999999997,0.22807499999999992,0.23942499999999997,0.2064875,0.230425,0.2394125,0.22729999999999995,0.24474999999999997
0.27480000000000004,0.3056,0.28000000000000014,0.28459999999999985,0.3169999999999999,0.25499999999999995,0.34280000000000005,0.27160000000000006
0.3228,0.32480000000000003,0.32520000000000004,0.333,0.3149999999999999,0.297,0.3480000000000001,0.3068000000000001
0.3384,0.31040000000000006,0.2952,0.3093999999999999,0.3121999999999999,0.29659999999999986,0.3612,0.30360000000000015
0.37720000000000004,0.29400000000000004,0.2816000000000001,0.3261999999999998,0.2829999999999999,0.2677999999999999,0.29200000000000015,0.28000000000000014
0.37199000000000004,0.24713000000000002,0.212306,0.24119800000000002,0.23564600000000002,0.22866,0.26114200000000004,0.25380199999999997
0.32655918367346937,0.24810204081632653,0.24757959183673467,0.257,0.2224938775510204,0.26194693877551023,0.26570204081632653,0.25428163265306125
0.30999999999999994,0.2940999999999999,0.2983,0.30604999999999993,0.26269999999999993,0.3021500000000001,0.28429999999999994,0.2975
0.2985000000000001,0.22810000000000002,0.26094999999999996,0.25245000000000006,0.2521999999999999,0.24255,0.25109999999999993,0.2610999999999999
0.33240000000000003,0.3216,0.3016000000000001,0.31259999999999993,0.3337999999999999,0.33219999999999994,0.3428000000000001,0.3176000000000001
0.35456249999999995,0.22632499999999994,0.22342499999999996,0.24123750000000005,0.22317499999999996,0.2532125,0.24054999999999999,0.26054999999999995
0.316294,0.24083000000000002,0.23336199999999999,0.25008600000000003,0.230926,0.262718,0.25674600000000003,0.23766600000000002
0.3263375,0.26587500000000003,0.2567,0.26406250000000003,0.255725,0.2557125,0.24622499999999994,0.262175
0.3067125,0.26612499999999994,0.21939999999999996,0.2677375000000001,0.28615,0.27943749999999995,0.270975,0.25175
0.31200000000000006,0.3204,0.31800000000000006,0.3108000000000001,0.3145999999999999,0.3298,0.32320000000000004,0.3036
0.32448600000000005,0.25309000000000004,0.238354,0.251374,0.257278,0.268962,0.269034,0.261666
0.33130000000000004,0.2905,0.2624999999999999,0.3043500000000002,0.27869999999999995,0.23675,0.29399999999999993,0.28039999999999987
0.3123999999999999,0.2871999999999999,0.27919999999999995,0.2717999999999999,0.3061999999999998,0.283,0.31760000000000005,0.28279999999999994
0.3417,0.26254999999999995,0.24014999999999997,0.27631250000000007,0.2716,0.2824125,0.2832,0.26875
0.38079999999999997,0.2307,0.2104,0.2451625,0.23102499999999995,0.22526249999999998,0.23407499999999995,0.265275
0.2884000000000001,0.29579999999999995,0.2872,0.31179999999999986,0.3118,0.3022,0.34280000000000005,0.3064000000000001
0.401162,0.22720600000000002,0.21888199999999997,0.24511800000000003,0.22689800000000002,0.24587199999999998,0.24854600000000002,0.23441000000000004
0.34995,0.23032499999999997,0.25039999999999996,0.2661375,0.24392499999999995,0.2711875,0.25387499999999996,0.24917499999999995
0.344298,0.24980999999999998,0.232512,0.23887,0.249094,0.25094800000000006,0.25248600000000004,0.240774
0.3258000000000001,0.27879999999999994,0.2404,0.28835000000000016,0.265,0.28684999999999994,0.3034999999999999,0.28679999999999994
0.35282499999999994,0.25775,0.26607499999999995,0.28426250000000003,0.27290000000000003,0.2855125,0.255725,0.28409999999999996
0.308738,0.23441800000000002,0.22339,0.23629,0.213086,0.18822,0.25269,0.239036
0.31670000000000004,0.24229999999999996,0.21887499999999996,0.2351375,0.24484999999999996,0.2712375,0.26489999999999997,0.251
0.4081,0.27190000000000003,0.31024999999999997,0.2986500000000001,0.2966,0.3000500000000002,0.30689999999999984,0.2612
0.34953061224489795,0.2667469387755102,0.24162857142857144,0.25868163265306127,0.25043673469387756,0.28137551020408164,0.2770571428571429,0.2507061224489796
