er,Density_er,Entropy_er,Heterogeneity_er,Gini_er,Resilience_er,Transitivity_er,None_er
0.29411622393187203,0.307099885485718,0.30755149110498214,0.3027935033305914,0.29710004677343915,0.3077289075982646,0.299019370655312,0.29801938678408413
0.304128,0.31656,0.319504,0.309904,0.304544,0.324464,0.312848,0.31038400000000005
0.05822695590884173,0.06394392669747044,0.05775706789881747,0.0787062416790665,0.05689560654710627,0.06245594799906023,0.05932336126556505,0.05501605450700916
0.463536,0.46912,0.47107999999999994,0.474136,0.46631999999999996,0.48041599999999995,0.466016,0.46752000000000005
0.29543878324543155,0.3112772374639119,0.30398703246721825,0.30493056563603815,0.2986967952129804,0.32916404574119773,0.30119675489105013,0.2920678698730666
0.42019199999999995,0.42745599999999995,0.4266,0.42402399999999996,0.41204799999999997,0.431536,0.42232000000000003,0.418336
0.06801720235400634,0.06994114984155725,0.06541421457673156,0.09512222725215028,0.0813716613852422,0.07741059302851969,0.06303757356269807,0.06382978723404256
0.45332799999999995,0.46055999999999997,0.4652719999999999,0.4577919999999999,0.45073599999999997,0.473136,0.457392,0.45404799999999995
0.406016,0.42180799999999996,0.41179999999999994,0.41688000000000003,0.407728,0.41897599999999996,0.41123200000000004,0.41265599999999997
0.416384,0.42607999999999996,0.430104,0.4251279999999999,0.41823999999999995,0.43623999999999996,0.41903999999999997,0.41852799999999996
0.467008,0.47374399999999994,0.47197600000000006,0.47564799999999996,0.46831999999999996,0.4867999999999999,0.470384,0.47224
0.051981457402905745,0.051472666628978446,0.048815648142913656,0.05876533438860308,0.05277290971790378,0.051585731245406746,0.04762846967041663,0.04689354966363275
0.479488,0.473568,0.4784879999999999,0.47583999999999993,0.471232,0.477744,0.472144,0.4693919999999999
0.479152,0.474592,0.47356,0.48023199999999994,0.471136,0.48462399999999994,0.46975999999999996,0.470384
0.47,0.47116800000000003,0.4746800000000001,0.4733919999999999,0.46984000000000004,0.48007999999999995,0.467232,0.468944
0.46660799999999997,0.47192,0.47295199999999993,0.47508799999999995,0.466032,0.47744000000000003,0.471184,0.47036
0.45100799999999996,0.46631999999999996,0.45799199999999995,0.45811199999999996,0.45054399999999994,0.47352,0.451152,0.45346400000000003
0.44955199999999995,0.459744,0.45671199999999995,0.462864,0.45230399999999993,0.468112,0.449728,0.452584
0.448832,0.46153599999999995,0.457176,0.45731199999999994,0.452768,0.46331199999999995,0.4519679999999999,0.45100799999999996
0.043344574489188645,0.049494147986510605,0.04354294782781194,0.06804205514778812,0.044733187859551674,0.04790716127752429,0.043741321166435226,0.04294782781194207
0.414672,0.42342399999999997,0.42663200000000007,0.42181599999999997,0.414672,0.437696,0.416064,0.41559999999999997
0.32063192529152756,0.33114788471153694,0.3380187416331995,0.34082514798148417,0.3215028789858228,0.34721214173964937,0.3252286253447525,0.32535765552168516
0.471616,0.473568,0.47218400000000005,0.47548,0.4683999999999999,0.4852399999999999,0.466912,0.468648
0.449952,0.461136,0.45944799999999997,0.45809599999999995,0.448816,0.460688,0.44984,0.45088
0.465584,0.46848,0.472344,0.47662399999999994,0.466576,0.47840000000000005,0.467344,0.46910399999999997
0.4524,0.464256,0.459464,0.457728,0.45444799999999996,0.463712,0.45910399999999996,0.455744
0.05034722222222222,0.04839409722222222,0.05186631944444445,0.06678602430555555,0.04926215277777777,0.05653211805555555,0.052951388888888895,0.04937065972222222
0.29130981758358737,0.31303527362461897,0.30195480718052936,0.30747084724439927,0.2976161674811697,0.31174497185529265,0.2954871695617812,0.28782600280640636
0.444368,0.456032,0.454104,0.45367199999999996,0.448624,0.45120000000000005,0.44678399999999996,0.44611199999999995
0.2952,0.31584,0.31064,0.31470400000000004,0.31022400000000006,0.306816,0.297312,0.294416
0.40726399999999996,0.415344,0.41556800000000005,0.41639999999999994,0.4083840000000001,0.424512,0.40990399999999994,0.410016
0.30464685223725285,0.31732895421436,0.3205482570239334,0.31580059833506763,0.30871162851196665,0.3104513527575442,0.30952458376690944,0.3082726326742976
0.447616,0.46766399999999997,0.45432799999999995,0.449152,0.452272,0.463584,0.444816,0.448944
0.452016,0.4641759999999999,0.46032799999999996,0.4578319999999999,0.449936,0.469008,0.455072,0.455136
0.41007999999999994,0.426976,0.421832,0.422464,0.41678399999999993,0.424784,0.41718399999999994,0.414384
0.45366399999999996,0.46463999999999994,0.45909599999999995,0.45617599999999997,0.453264,0.467312,0.45521599999999995,0.457904
0.468704,0.471152,0.47500000000000003,0.47595199999999993,0.47030399999999994,0.481056,0.46921599999999997,0.468112
0.47048,0.47131199999999995,0.47204000000000007,0.472504,0.46966399999999997,0.481584,0.46992,0.469352
0.450464,0.460128,0.4652720000000001,0.45848799999999995,0.45385600000000004,0.466704,0.45177599999999996,0.452872
0.40124800000000005,0.40721599999999997,0.40948000000000007,0.411352,0.398096,0.422048,0.399648,0.402944
0.294112,0.305824,0.30747199999999997,0.312264,0.30256,0.311168,0.29316800000000004,0.292032
0.07283057851239667,0.08006198347107438,0.0733471074380165,0.10175619834710743,0.07592975206611569,0.07541322314049584,0.10253099173553717,0.07489669421487602
0.41414399999999996,0.42601600000000006,0.42314399999999996,0.420384,0.41691199999999995,0.428544,0.41779199999999994,0.41513599999999995
0.0829903978052126,0.1310013717421125,0.08436213991769545,0.12277091906721535,0.08436213991769545,0.08573388203017832,0.11728395061728393,0.08436213991769545
0.29929355978129385,0.305454750729827,0.30619667424718955,0.31272882695440396,0.3123578651957227,0.3173093982355123,0.31232560765148953,0.3071321430299512
0.47409599999999996,0.47712,0.473368,0.4750559999999999,0.469808,0.47912,0.470256,0.47131199999999995
0.07107338820301783,0.07947530864197529,0.07081618655692727,0.08907750342935525,0.07964677640603565,0.08299039780521257,0.0651577503429355,0.06464334705075442
0.05116198404439819,0.056364897676031915,0.05162446525609896,0.07180020811654526,0.05208694646779974,0.050815123135622614,0.05035264192392184,0.050468262226847034
0.04355508711017422,0.052297104594209186,0.04801909603819207,0.06271312542625085,0.043679087358174704,0.04932109864219729,0.04014508029016057,0.04188108376216752
0.30456,0.32616000000000006,0.332928,0.33054399999999995,0.314992,0.331632,0.31225600000000003,0.30416
0.059445983379501376,0.06509695290858726,0.06110803324099722,0.08044321329639889,0.05911357340720221,0.07396121883656509,0.05767313019390581,0.056343490304709136
0.41422400000000004,0.436096,0.425128,0.42142399999999997,0.40736,0.43304000000000004,0.41431999999999997,0.41711999999999994
0.30153599999999997,0.31352,0.31572800000000006,0.31376,0.30664,0.32567999999999997,0.30376,0.300976
0.41015999999999997,0.42480000000000007,0.42524800000000007,0.4234319999999999,0.411664,0.43622399999999995,0.414704,0.411872
0.40638399999999997,0.428848,0.41720799999999997,0.420192,0.40847999999999995,0.435168,0.410672,0.41544
0.466816,0.47150400000000003,0.47365599999999997,0.47964799999999996,0.466352,0.478016,0.470736,0.47247199999999995
0.303344,0.313168,0.32486400000000004,0.322,0.305568,0.3236,0.30571200000000004,0.311296
0.09410430839002266,0.15532879818594103,0.08730158730158728,0.15759637188208614,0.08730158730158728,0.0895691609977324,0.12925170068027209,0.09637188208616779
0.44775999999999994,0.45700799999999997,0.458776,0.45406399999999997,0.448592,0.4618399999999999,0.45297599999999993,0.449696
0.4166559999999999,0.426464,0.43404,0.422992,0.420832,0.42670399999999997,0.41987199999999997,0.423136
0.41417599999999993,0.421552,0.422232,0.42724,0.41375999999999996,0.438384,0.41092799999999996,0.412128
0.050486014679627045,0.05405673477484626,0.050486014679627045,0.06853798849434638,0.04889902797064073,0.05088276135687363,0.05028764134100376,0.04989089466375718
0.30016000000000004,0.329936,0.31136,0.318416,0.307728,0.33140800000000004,0.306752,0.303792
0.41136,0.42769599999999997,0.437584,0.42436799999999997,0.41087999999999997,0.43206400000000006,0.412608,0.41575999999999996
0.406848,0.42835199999999996,0.426552,0.427648,0.41033600000000003,0.433616,0.41417600000000004,0.410416
0.450128,0.45766399999999996,0.464424,0.45454399999999995,0.451264,0.45708799999999994,0.4539519999999999,0.4548
0.46905600000000003,0.474352,0.47236000000000006,0.478368,0.47048,0.48039999999999994,0.46987199999999996,0.46985599999999994
0.414144,0.428384,0.42535199999999995,0.4210399999999999,0.4159999999999999,0.4396,0.41857599999999995,0.41580799999999996
0.44961599999999996,0.451792,0.45672799999999997,0.455056,0.4464,0.461616,0.447056,0.449936
0.41054399999999996,0.4220959999999999,0.421304,0.41903999999999997,0.414608,0.43323199999999995,0.41400000000000003,0.41775999999999996
0.059749044211351826,0.06523870208803062,0.06749338300166652,0.07489461817468876,0.06033722184099597,0.07611998823644742,0.04945593569257915,0.04690716596412115
0.297616,0.315536,0.319456,0.317376,0.30364800000000003,0.32843200000000006,0.300896,0.30020800000000003
0.47508799999999995,0.47375999999999996,0.47474400000000005,0.47679199999999994,0.47041599999999995,0.47592,0.470224,0.47187999999999997
0.411312,0.42200000000000004,0.42181599999999997,0.42868,0.41552,0.427824,0.41881599999999997,0.41558399999999995
0.473824,0.475376,0.472152,0.47363200000000005,0.469712,0.48358399999999996,0.47384000000000004,0.475088
0.467008,0.46961600000000003,0.47237599999999996,0.47708799999999996,0.469632,0.47963200000000006,0.472144,0.47324
0.45216,0.4618399999999999,0.457368,0.45311999999999997,0.45310399999999995,0.465568,0.44720000000000004,0.451816
0.06069958847736625,0.0727023319615912,0.060699588477366256,0.09790809327846363,0.060013717421124824,0.07064471879286692,0.06275720164609051,0.061728395061728385
0.316,0.31556799999999996,0.330272,0.33188799999999996,0.31380800000000003,0.336272,0.314064,0.31347200000000003
0.292688,0.32014400000000004,0.29792,0.304112,0.29646400000000006,0.308256,0.29849600000000004,0.290544
0.405888,0.421104,0.42015199999999997,0.41045600000000004,0.41024,0.426304,0.415504,0.410736
0.049617035603063714,0.050290379597676974,0.05820217153438263,0.06367309149061527,0.055761299553909606,0.05980136352158909,0.047344499621244,0.047428667620570665
0.28408,0.295856,0.290736,0.29344,0.2828,0.308416,0.28440000000000004,0.282064
0.464794,0.472242,0.47469,0.47230999999999995,0.465206,0.480958,0.466126,0.467798
0.44838775510204076,0.4598408163265306,0.4545755102040816,0.4521428571428571,0.45145714285714283,0.46476326530612244,0.4448530612244898,0.44624897959183674
0.4444530612244898,0.4556612244897959,0.45983265306122445,0.45346530612244895,0.44626530612244897,0.4601673469387755,0.4472122448979592,0.44869795918367344
0.16002716161158895,0.16455409687641467,0.15957446808510636,0.19035762788592125,0.18266183793571752,0.17677682209144407,0.17179719330013582,0.16500679040289723
0.3839,0.39315,0.3892,0.38867500000000005,0.3849,0.40135,0.38567499999999993,0.38212500000000005
0.26237118661361086,0.2566574839302112,0.2657381899806142,0.26436077951229464,0.25869809203142535,0.2828792980308132,0.27512498724619944,0.25777981838587904
0.17209876543209876,0.17851851851851852,0.17209876543209876,0.19876543209876543,0.17209876543209876,0.1814814814814815,0.18444444444444444,0.17209876543209876
0.464726,0.469322,0.477126,0.477664,0.467982,0.47982800000000003,0.465286,0.46770999999999996
0.4479877551020408,0.45430612244897955,0.45887755102040817,0.453334693877551,0.4450408163265306,0.4606,0.44917959183673467,0.44419183673469387
0.387975,0.40014999999999995,0.392525,0.395625,0.390625,0.400625,0.3919,0.38732500000000003
0.39160000000000006,0.41305000000000003,0.3963749999999999,0.4005,0.389625,0.413725,0.4012,0.39912499999999995
0.38912499999999994,0.409325,0.40361250000000004,0.39848749999999994,0.38649999999999995,0.4083,0.40125,0.390525
0.1543107038733861,0.1668054977092878,0.1543107038733861,0.19429404414827156,0.1543107038733861,0.1555601832569763,0.1547271970012495,0.15347771761765935
0.464758,0.471958,0.47466600000000003,0.472962,0.465642,0.482074,0.464426,0.46653
0.27623906705539364,0.27863390254060816,0.28050812161599337,0.29774052478134116,0.28436068304872975,0.29321116201582675,0.2881091211995002,0.2860266555601833
0.17270258035310096,0.17858759619737435,0.17270258035310093,0.1973743775464011,0.17496604798551382,0.17406066093254868,0.17360796740606613,0.1717971933001358
0.24062890462307374,0.24979175343606835,0.2421907538525615,0.25832986255726786,0.2385464389837568,0.25572678050812164,0.2480216576426489,0.24531445231153687
0.39844999999999997,0.40274999999999994,0.4025749999999999,0.410025,0.38925,0.40585000000000004,0.38985000000000003,0.392475
0.2619630649933681,0.2686970717273748,0.26533006836037143,0.28328741965105597,0.2546168758289971,0.281552902765024,0.27328843995510665,0.257779818385879
0.19262807163681797,0.1959600166597251,0.19346105789254478,0.22386505622657224,0.19554352353186172,0.19387755102040813,0.19783423573511036,0.1834652228238234
0.15333333333333335,0.16469135802469137,0.154320987654321,0.20296296296296296,0.1528395061728395,0.154320987654321,0.1562962962962963,0.15333333333333335
0.466142,0.471774,0.475514,0.47422200000000003,0.46611800000000003,0.48061,0.46616599999999997,0.467398
0.387975,0.40417499999999995,0.40327499999999994,0.40535,0.3922,0.40837500000000004,0.390825,0.39365
0.44639591836734693,0.4551795918367347,0.45914693877551016,0.45294285714285715,0.4437510204081633,0.4650326530612245,0.44706530612244894,0.44448571428571426
0.3042,0.31069999999999987,0.31009999999999993,0.3092999999999999,0.3126,0.3107999999999999,0.3101999999999999,0.3001999999999998
0.444934693877551,0.45578367346938775,0.4557428571428571,0.4486653061224489,0.44492653061224485,0.46291020408163264,0.44649387755102043,0.4463632653061224
0.39715,0.40917500000000007,0.40884999999999994,0.40605,0.40324999999999994,0.404625,0.396925,0.39492499999999997
0.3949999999999999,0.408875,0.397925,0.404525,0.389825,0.409075,0.3999249999999999,0.400675
0.46360599999999996,0.471866,0.47166600000000003,0.475718,0.46563,0.48136599999999996,0.462986,0.46478200000000003
0.44487755102040816,0.45484489795918365,0.4547224489795918,0.4498081632653061,0.4493591836734694,0.46010204081632655,0.44687755102040816,0.44633061224489795
0.467202,0.47591,0.47516200000000003,0.47545000000000004,0.465844,0.480238,0.46455799999999997,0.467232
0.2817569635751454,0.29655137230894807,0.28440975410672387,0.2939495969798999,0.28798081828384864,0.28318538924599534,0.29665340271400875,0.28318538924599534
0.38755,0.3954,0.39116249999999997,0.3988875,0.3911,0.40440000000000004,0.39089999999999997,0.381725
0.24239900041649312,0.2503123698458976,0.2620783007080384,0.2606205747605165,0.24052478134110794,0.25687213660974595,0.2572886297376094,0.2399000416493128
0.25176002448729723,0.2545148454239364,0.24676053463932252,0.26522803795531075,0.250433629221508,0.2743087440057137,0.2652280379553107,0.2555351494745434
0.46460999999999997,0.476366,0.473526,0.474378,0.466218,0.473604,0.46460199999999996,0.464334
0.4439224489795918,0.4515959183673469,0.45462448979591835,0.4477265306122449,0.44709795918367345,0.45460816326530606,0.44471428571428573,0.44654285714285713
0.43948979591836734,0.4493020408163265,0.45054285714285713,0.4466489795918367,0.4458244897959184,0.46324489795918367,0.4432204081632653,0.44578367346938774
0.2798183858789919,0.27808386899295995,0.2691051933476176,0.2821650851953882,0.2680848892970105,0.27634935210692785,0.2737985919804102,0.2695133149678604
0.379375,0.3954500000000001,0.39456250000000004,0.38815,0.38334999999999997,0.39497499999999985,0.39354999999999996,0.38659999999999994
0.44439591836734693,0.4534489795918367,0.4538897959183673,0.44699183673469384,0.4451387755102041,0.46008571428571426,0.44411836734693877,0.4453836734693878
0.12448347107438014,0.1446280991735537,0.12448347107438014,0.17432851239669425,0.12396694214876033,0.14359504132231402,0.12448347107438014,0.12448347107438014
0.38235,0.39612499999999995,0.3998875,0.38867500000000005,0.3831,0.3955249999999999,0.3856,0.378175
0.46805399999999997,0.472178,0.472798,0.48,0.468028,0.48005000000000003,0.46751,0.470534
0.38580000000000003,0.3885,0.3995249999999999,0.400075,0.383,0.3951,0.378675,0.38955
0.43873061224489796,0.45203673469387756,0.4531795918367346,0.4481877551020408,0.44338367346938773,0.4628938775510204,0.4412857142857143,0.44011836734693877
0.2601,0.2622,0.2606999999999999,0.2649500000000001,0.2599,0.24920000000000006,0.2648999999999999,0.26080000000000003
0.46403,0.47560199999999997,0.47348999999999997,0.47802200000000006,0.464954,0.479974,0.468286,0.46789000000000003
0.1224173553719008,0.12913223140495866,0.1208677685950413,0.15289256198347106,0.128099173553719,0.11828512396694214,0.12758264462809915,0.12499999999999999
0.26022854810733603,0.26533006836037143,0.26430976430976433,0.27308437914498523,0.2650239771451893,0.26828895010713194,0.26767676767676774,0.2601265177022753
0.2794,0.2862999999999999,0.28,0.2960500000000001,0.2815,0.30179999999999985,0.27909999999999996,0.27859999999999996
0.46657,0.47262400000000004,0.47501,0.478326,0.467846,0.48111400000000004,0.467042,0.466842
0.1863169280692266,0.18902109248242294,0.1679286100594916,0.2222823147647377,0.1684694429421309,0.17063277447268796,0.1692806922660898,0.17117360735532722
0.1723090277777778,0.1875,0.1723090277777778,0.21636284722222224,0.17317708333333334,0.1762152777777778,0.17317708333333334,0.17447916666666669
0.13151927437641722,0.13095238095238093,0.12641723356009069,0.1626984126984127,0.1286848072562358,0.13208616780045349,0.1286848072562358,0.1286848072562358
0.44323673469387753,0.4555877551020408,0.4592367346938775,0.4461102040816326,0.447669387755102,0.45706530612244894,0.44517959183673467,0.44687755102040816
0.44314693877551015,0.45323673469387754,0.45668163265306116,0.4476530612244898,0.4452122448979592,0.45397959183673464,0.4460367346938775,0.4458897959183673
0.38027500000000003,0.39812500000000006,0.38305,0.39695,0.38764999999999994,0.4064,0.3957249999999999,0.38385
0.396725,0.4114,0.40563750000000004,0.4058375000000001,0.4033,0.410075,0.40334999999999993,0.39964999999999995
0.2861999999999999,0.29239999999999994,0.29729999999999995,0.30029999999999996,0.2967999999999999,0.3024999999999999,0.29269999999999996,0.28949999999999987
0.46825,0.475854,0.47560600000000003,0.47354,0.46860999999999997,0.48298399999999997,0.46775,0.467978
0.28679999999999994,0.29469999999999996,0.28989999999999994,0.2986500000000001,0.28359999999999985,0.2910999999999999,0.29359999999999986,0.2790999999999999
0.1477272727272727,0.15082644628099173,0.13068181818181815,0.17820247933884295,0.13636363636363635,0.13171487603305781,0.14876033057851237,0.13223140495867766
0.38584999999999997,0.39830000000000004,0.39849999999999997,0.39405,0.380275,0.39760000000000006,0.390625,0.388725
0.4423877551020408,0.454534693877551,0.4539469387755102,0.4514979591836734,0.44451020408163266,0.4598816326530612,0.4462326530612245,0.4500857142857143
0.44942448979591837,0.45265714285714287,0.45171020408163265,0.45132653061224487,0.44356326530612245,0.4632612244897959,0.44624897959183674,0.4478
0.10485537190082643,0.10795454545454544,0.10020661157024792,0.15082644628099173,0.09917355371900824,0.10123966942148759,0.10020661157024792,0.09917355371900824
0.465506,0.474346,0.47543,0.47492999999999996,0.46703,0.482116,0.467842,0.469168
0.2594,0.26739999999999997,0.2599999999999999,0.27864999999999995,0.25119999999999987,0.26859999999999995,0.2597999999999999,0.25789999999999985
0.14409722222222224,0.15885416666666666,0.13802083333333331,0.1736111111111111,0.13585069444444445,0.1462673611111111,0.13715277777777776,0.13975694444444442
0.391875,0.40274999999999994,0.40552499999999997,0.397375,0.39794999999999997,0.40954999999999997,0.39525,0.39605
0.466514,0.474598,0.47471399999999997,0.480378,0.466672,0.480618,0.468282,0.468638
0.12335898596650066,0.1306020823902218,0.12335898596650066,0.1559529198732458,0.12245359891353552,0.13422363060208237,0.1242643730194658,0.12516976007243094
0.44247755102040814,0.4564285714285714,0.45590612244897954,0.4491224489795918,0.4454408163265306,0.4616612244897959,0.4474408163265306,0.4469183673469388
0.44432244897959183,0.44638775510204076,0.44861632653061223,0.44664081632653063,0.4420857142857143,0.45675510204081626,0.44097551020408166,0.44286938775510204
0.16576527852893455,0.16955110870740941,0.16738777717685233,0.2022714981070849,0.16738777717685233,0.16738777717685233,0.16576527852893458,0.16143861546782046
0.46543,0.473314,0.47247000000000006,0.475374,0.468182,0.484266,0.464306,0.46777
0.467314,0.47182799999999997,0.472206,0.47393399999999997,0.467078,0.48046600000000006,0.46433800000000003,0.46872199999999997
0.463094,0.474528,0.47226599999999996,0.477322,0.469178,0.48021400000000003,0.46737,0.46623400000000004
0.39354999999999996,0.40800000000000003,0.4071375,0.40615,0.39515,0.42112499999999997,0.39769999999999994,0.39125
0.12952947539210383,0.14413196322336397,0.13223363980530015,0.17171444023796645,0.13764196863169278,0.1343969713358572,0.13115197404002163,0.13710113574905353
0.4388204081632653,0.4558897959183673,0.45087755102040816,0.449334693877551,0.44033877551020406,0.4537673469387755,0.4439224489795918,0.4442734693877551
0.43764489795918365,0.4511469387755102,0.4520367346938775,0.44878775510204083,0.4460448979591837,0.45524489795918366,0.4443142857142857,0.4435061224489796
0.27559999999999985,0.28489999999999993,0.27979999999999994,0.2744500000000001,0.2668999999999999,0.29209999999999997,0.2671999999999999,0.2695999999999999
0.30216304458728704,0.31012141618202227,0.3113457810427508,0.3121110090807059,0.3042036526885012,0.3076726864605653,0.3121620242832364,0.3056320783593511
0.26349999999999996,0.26119999999999993,0.28059999999999985,0.2748999999999999,0.2705999999999999,0.29459999999999986,0.2985,0.2814999999999999
0.4385510204081633,0.4534408163265306,0.45338367346938774,0.4430408163265306,0.4429918367346939,0.46131836734693876,0.4434816326530612,0.4409102040816326
0.2742999999999999,0.28829999999999995,0.27499999999999997,0.29165,0.28699999999999987,0.2906999999999999,0.28259999999999985,0.2777999999999998
0.37905,0.39135,0.38711249999999997,0.385925,0.380125,0.40982499999999994,0.38349999999999995,0.381775
0.46614599999999995,0.47437399999999996,0.475426,0.475514,0.46750400000000003,0.48189000000000004,0.465154,0.46678200000000003
0.15496728138013088,0.16329565734681736,0.1561570493753718,0.18649613325401546,0.16329565734681736,0.16329565734681736,0.1591314693634741,0.15318262938726948
0.468062,0.47325799999999996,0.477766,0.476366,0.468614,0.47883,0.466586,0.466692
0.24430000000000002,0.2636999999999998,0.24490000000000003,0.2559999999999999,0.2613,0.2742,0.2448,0.2603
0.384725,0.3970250000000001,0.39317499999999994,0.3945375,0.3888,0.3999750000000001,0.382,0.378025
0.0922120064899946,0.09762033531638724,0.09058950784207681,0.11898323418063819,0.08950784207679828,0.09004867495943754,0.0922120064899946,0.09113034072471607
0.467994,0.472362,0.476426,0.47667000000000004,0.467146,0.484002,0.470686,0.469158
0.443065306122449,0.45122040816326525,0.45077959183673466,0.4530897959183673,0.4445183673469387,0.45698367346938773,0.4427469387755102,0.4447714285714286
0.39325,0.40305,0.3962625,0.40062499999999995,0.39447499999999996,0.41285000000000005,0.3962,0.39285000000000003
0.2734925007652281,0.27471686562595654,0.28828690949903074,0.2977247219671462,0.27094174063871035,0.2865523926129987,0.27838996020814205,0.27369656157534944
0.468454,0.472762,0.47745000000000004,0.480086,0.467254,0.47939200000000004,0.46791,0.47
0.2570999999999999,0.2579999999999999,0.2568,0.27335,0.25559999999999994,0.25969999999999993,0.25559999999999994,0.2524999999999999
0.44102448979591835,0.45363673469387755,0.4528204081632653,0.4471551020408163,0.44200408163265303,0.46684489795918366,0.44371836734693876,0.4423714285714285
0.465062,0.473062,0.474398,0.477022,0.46656,0.481722,0.467858,0.469486
