ba,All_ba,Density_ba,Entropy_ba,Heterogeneity_ba,Gini_ba,Resilience_ba,Transitivity_ba,None_ba
0.252032,0.27040000000000003,0.273984,0.265888,0.25067199999999995,0.2512479999999999,0.24595199999999998,0.26464,0.401328
0.10296000000000001,0.12217599999999999,0.134448,0.11134400000000001,0.099216,0.102064,0.09774400000000004,0.114688,0.188352
0.32307199999999997,0.346144,0.348336,0.331488,0.318496,0.315792,0.313952,0.31912,0.440368
0.32990400000000003,0.34508799999999995,0.34260799999999997,0.34518400000000005,0.33115200000000006,0.325504,0.328816,0.34912,0.46795200000000003
0.120928,0.134048,0.1464,0.12043200000000001,0.11569600000000002,0.11737600000000002,0.11911999999999999,0.13883199999999998,0.226016
0.24664,0.27001600000000003,0.289344,0.26192,0.25126399999999993,0.24462399999999998,0.24839999999999998,0.264144,0.40158400000000005
0.19840000000000002,0.23859200000000003,0.230256,0.22126400000000002,0.20310399999999998,0.19326399999999996,0.19942399999999996,0.225568,0.3537280000000001
0.193968,0.218176,0.206224,0.212992,0.193856,0.18886399999999998,0.18438399999999996,0.205792,0.29644800000000004
0.315712,0.345104,0.33129600000000003,0.345584,0.32491200000000003,0.31510400000000005,0.316784,0.340112,0.48319999999999996
0.2844,0.315888,0.31278400000000006,0.30582400000000004,0.291952,0.28523200000000004,0.28262400000000004,0.299952,0.396896
0.30211199999999994,0.30694400000000005,0.314448,0.304368,0.300784,0.29499200000000003,0.303328,0.301584,0.468112
0.25841600000000003,0.27944,0.279872,0.27376,0.25592000000000004,0.246192,0.24712,0.262048,0.37315200000000004
0.19104,0.2136,0.21014400000000003,0.210848,0.18955200000000003,0.187296,0.19107199999999996,0.20000000000000004,0.315136
0.32438399999999995,0.346384,0.34534400000000004,0.35264000000000006,0.335376,0.327664,0.32153600000000004,0.330208,0.469024
0.27728,0.300304,0.307264,0.29499200000000003,0.28073600000000004,0.27105599999999996,0.274416,0.286176,0.39433599999999996
0.20542399999999997,0.238224,0.22017599999999998,0.21167999999999998,0.208752,0.203648,0.21104,0.213792,0.28916800000000004
0.32864,0.35456,0.35540800000000006,0.35667200000000004,0.332912,0.32876799999999995,0.33144000000000007,0.33480000000000004,0.482848
0.28555200000000003,0.310256,0.30675199999999997,0.31048,0.301072,0.29055999999999993,0.285376,0.290512,0.43655999999999995
0.17979200000000004,0.19350399999999998,0.20724800000000002,0.19344,0.177856,0.17710399999999996,0.17715199999999995,0.19750399999999999,0.27588799999999997
0.192336,0.208656,0.21564799999999998,0.20883200000000005,0.19822399999999998,0.19396800000000003,0.18849599999999997,0.21468800000000002,0.295744
0.10347200000000001,0.114672,0.121504,0.10491199999999999,0.10251200000000003,0.10400000000000002,0.10350400000000001,0.113712,0.21403200000000003
0.249456,0.27428800000000003,0.28083199999999997,0.268528,0.24899200000000002,0.24348799999999998,0.253088,0.273376,0.407072
0.301616,0.321552,0.32216,0.32136,0.296928,0.29312000000000005,0.29432,0.306352,0.429232
0.32078399999999996,0.33404800000000007,0.350928,0.327744,0.3276,0.32184,0.313904,0.32155199999999995,0.461248
0.33073600000000003,0.361344,0.35964799999999997,0.338608,0.34283199999999997,0.33080000000000004,0.33030400000000004,0.34472,0.464144
0.17404799999999998,0.189216,0.228032,0.20998399999999998,0.18016,0.174416,0.176576,0.207824,0.267088
0.11728000000000001,0.15729599999999996,0.15388799999999997,0.12859199999999998,0.11948799999999998,0.11281600000000001,0.12396800000000002,0.14372800000000002,0.21553599999999998
0.2572,0.285904,0.290624,0.267392,0.25464000000000003,0.2502559999999999,0.25424,0.26803200000000005,0.39110400000000006
0.335024,0.35376,0.35480000000000006,0.358704,0.33416,0.338048,0.34656000000000003,0.32942400000000005,0.453824
0.10552,0.122384,0.141568,0.11707200000000002,0.10208,0.10542399999999999,0.10209599999999999,0.12187200000000001,0.21054399999999998
0.279632,0.307744,0.3251200000000001,0.28769599999999995,0.29384,0.2773599999999999,0.276528,0.29288000000000003,0.430928
0.104064,0.11196799999999998,0.13582399999999997,0.11166400000000001,0.103248,0.102832,0.104064,0.12083200000000002,0.225872
0.28596799999999994,0.305376,0.31875200000000004,0.30576000000000003,0.289152,0.292704,0.289472,0.30328,0.43678399999999995
0.117936,0.14129599999999995,0.14425599999999997,0.128512,0.11769600000000001,0.11326400000000002,0.11537599999999999,0.139792,0.17270400000000002
0.304304,0.32724800000000004,0.320384,0.322272,0.31121600000000005,0.297968,0.30688,0.314736,0.444144
0.314368,0.3192,0.32321599999999995,0.31758400000000003,0.31408,0.307536,0.31156799999999996,0.319888,0.43180799999999997
0.10592000000000003,0.11996800000000002,0.12788799999999997,0.11358399999999999,0.10812800000000002,0.10515199999999998,0.11097600000000002,0.132576,0.17075200000000001
0.110208,0.12441600000000001,0.13632000000000002,0.126112,0.11240000000000001,0.10744,0.11092799999999998,0.125248,0.133088
0.31963199999999997,0.33808,0.34134400000000004,0.330256,0.328704,0.317952,0.32363200000000003,0.33262400000000003,0.458576
0.29888,0.32072,0.32528,0.324688,0.307712,0.301424,0.29905600000000004,0.307904,0.45755199999999996
0.321664,0.33376000000000006,0.358272,0.333152,0.33104,0.32128,0.324384,0.328768,0.449984
0.29552,0.306352,0.31414400000000003,0.308512,0.302304,0.2916,0.292272,0.31708800000000004,0.42511999999999994
0.10443200000000002,0.11951999999999999,0.13091199999999997,0.11249600000000001,0.10486399999999999,0.099904,0.1008,0.10980799999999999,0.163696
0.299424,0.32920000000000005,0.328608,0.318608,0.292928,0.298352,0.29414399999999996,0.312928,0.442064
0.316032,0.346224,0.33982399999999996,0.33201600000000003,0.314848,0.32116799999999995,0.31198400000000004,0.312544,0.470416
0.332816,0.348304,0.33931200000000006,0.34292799999999996,0.32608000000000004,0.324256,0.32776000000000005,0.326768,0.458464
0.10534400000000001,0.1268,0.13843199999999997,0.11012800000000003,0.10473600000000001,0.100912,0.10161600000000001,0.12049599999999999,0.18593599999999996
0.23427200000000004,0.28672000000000003,0.25924800000000003,0.26264,0.23958400000000002,0.231888,0.23929599999999998,0.255328,0.383776
0.20691199999999998,0.22353599999999998,0.22300799999999996,0.20683200000000002,0.20584,0.189648,0.19331199999999996,0.21297599999999997,0.337536
0.18702400000000002,0.22459199999999999,0.20374399999999995,0.20159999999999997,0.1916,0.182288,0.18638399999999997,0.203072,0.34792000000000006
0.280816,0.308128,0.31112,0.301712,0.28492799999999996,0.28444800000000003,0.28376,0.29696,0.43492800000000004
0.30888,0.30824000000000007,0.31643200000000005,0.322064,0.302384,0.291632,0.293232,0.31344,0.43384
0.165968,0.18971199999999996,0.19590400000000002,0.18439999999999998,0.164848,0.166848,0.16961600000000002,0.173728,0.30457600000000007
0.187888,0.20003199999999996,0.20675200000000002,0.185776,0.19092799999999996,0.187744,0.18688000000000002,0.207744,0.335408
0.20113600000000004,0.21792,0.21929600000000002,0.203136,0.1876,0.18406399999999998,0.19566400000000003,0.21368,0.318992
0.09660800000000003,0.11475199999999999,0.123184,0.11180799999999999,0.09918399999999998,0.095664,0.097568,0.11811200000000004,0.14441599999999996
0.323824,0.34003200000000006,0.35817600000000005,0.342128,0.327952,0.325104,0.325152,0.327696,0.44934399999999997
0.10052800000000003,0.116032,0.11710400000000001,0.110528,0.10284800000000001,0.09945600000000003,0.09891200000000001,0.10259200000000002,0.182544
0.11457600000000004,0.143536,0.15875199999999995,0.11340800000000002,0.11235200000000002,0.110672,0.11292800000000004,0.12294400000000004,0.21111999999999997
0.11214400000000002,0.12919999999999998,0.167888,0.12313600000000002,0.11776,0.11027200000000001,0.115968,0.125792,0.15212799999999999
0.18872,0.23515199999999997,0.20571199999999998,0.20622399999999996,0.19060799999999997,0.18652799999999997,0.19112,0.19977599999999998,0.33640000000000003
0.24864,0.27905599999999997,0.300064,0.26656,0.253024,0.24483199999999997,0.24185600000000002,0.26928,0.36721600000000004
0.240272,0.267024,0.26904,0.26841600000000004,0.246224,0.234368,0.24358399999999997,0.259712,0.41601599999999994
0.23312,0.25507199999999997,0.294112,0.263696,0.24320000000000003,0.238512,0.25339199999999995,0.261264,0.40148799999999996
0.173232,0.18982400000000002,0.20668799999999998,0.186432,0.178816,0.17225599999999996,0.180592,0.22020800000000001,0.28539200000000003
0.240224,0.262672,0.26367999999999997,0.267296,0.234656,0.232496,0.23891199999999996,0.25963200000000003,0.36761599999999994
0.19351020408163266,0.2380204081632653,0.2239795918367347,0.2299142857142857,0.20392244897959183,0.18734285714285714,0.18814285714285717,0.23810204081632655,0.2848938775510204
0.20290000000000002,0.20400000000000004,0.20370000000000005,0.21490000000000004,0.2026,0.20990000000000003,0.22690000000000002,0.20360000000000006,0.32799999999999985
0.188204,0.22395400000000004,0.231406,0.21266600000000002,0.191898,0.17917400000000003,0.184458,0.212618,0.296686
0.22710000000000005,0.20870000000000005,0.20950000000000002,0.22420000000000004,0.20650000000000002,0.2084,0.20870000000000005,0.2082,0.33809999999999996
0.22,0.21200000000000002,0.2128,0.22400000000000003,0.2116,0.21200000000000002,0.20640000000000003,0.21359999999999998,0.3104
0.23099999999999998,0.23900000000000002,0.23359999999999997,0.23819999999999997,0.22839999999999996,0.23439999999999997,0.23619999999999997,0.23899999999999996,0.3515999999999999
0.18747499999999997,0.20214999999999997,0.20604999999999993,0.20285,0.19799999999999995,0.19129999999999994,0.20509999999999995,0.21414999999999998,0.3979499999999999
0.18278367346938776,0.2127061224489796,0.22706530612244896,0.2046571428571429,0.19142448979591836,0.18102448979591834,0.18062448979591836,0.22119591836734692,0.30576734693877555
0.2620000000000001,0.2564000000000001,0.26839999999999997,0.272,0.25880000000000014,0.27600000000000013,0.272,0.27960000000000007,0.368
0.19019600000000003,0.22412999999999997,0.210222,0.20083400000000004,0.19260999999999998,0.18074199999999999,0.18701800000000002,0.211478,0.309982
0.22479999999999997,0.234,0.23720000000000002,0.2472,0.232,0.2244,0.23120000000000002,0.24239999999999998,0.3141999999999999
0.1970938775510204,0.22151428571428572,0.23645306122448978,0.2006,0.1892285714285714,0.18592244897959184,0.19247755102040817,0.23400408163265302,0.2932448979591837
0.27080000000000004,0.2692000000000001,0.27080000000000004,0.2832,0.26960000000000006,0.2684000000000001,0.27160000000000006,0.27440000000000003,0.3714
0.196056,0.22218200000000002,0.208718,0.211702,0.192438,0.179338,0.18657800000000002,0.22175399999999995,0.29837
0.189748,0.215006,0.24702600000000002,0.19907,0.20065400000000003,0.18025399999999997,0.18490600000000001,0.213126,0.32359800000000005
0.26200000000000007,0.23679999999999998,0.23559999999999998,0.23759999999999998,0.2432,0.23559999999999998,0.25,0.23839999999999997,0.377
0.19482499999999997,0.19974999999999996,0.21062499999999998,0.226025,0.20069999999999996,0.192875,0.213025,0.21632499999999996,0.333225
0.20890000000000003,0.20940000000000003,0.22360000000000005,0.22110000000000005,0.21090000000000003,0.20770000000000005,0.21270000000000003,0.2107,0.34819999999999995
0.1809,0.17150000000000004,0.1752,0.1785,0.1788,0.16770000000000002,0.17950000000000002,0.18150000000000005,0.2793
0.18434999999999996,0.19157499999999997,0.20204999999999998,0.20067499999999996,0.18102499999999996,0.179025,0.18394999999999997,0.19184999999999994,0.3869
0.17942499999999997,0.18045,0.20482499999999998,0.1929,0.18487499999999998,0.17724999999999996,0.18267499999999995,0.19072499999999995,0.269075
0.195204,0.250962,0.21765800000000002,0.213694,0.19224200000000002,0.18314200000000003,0.189272,0.21593,0.31245
0.17880000000000001,0.19220000000000007,0.1963,0.1841,0.17820000000000005,0.1804,0.19640000000000005,0.18090000000000003,0.27459999999999984
0.18814693877551023,0.25018367346938775,0.21721224489795918,0.2076448979591837,0.20662448979591838,0.18871428571428572,0.1926979591836735,0.22051836734693878,0.298665306122449
0.25370000000000004,0.25939999999999985,0.259,0.2677999999999999,0.2547,0.25249999999999995,0.254,0.2575999999999999,0.3592
0.19024799999999997,0.22393800000000003,0.212118,0.19358600000000004,0.18981400000000004,0.178322,0.18617800000000004,0.217502,0.322654
0.1816,0.218982,0.223242,0.200326,0.185846,0.17648200000000003,0.179454,0.22701,0.321174
0.222,0.2232,0.22240000000000001,0.22039999999999998,0.22280000000000003,0.2212,0.2208,0.2228,0.3436
0.20952500000000002,0.21167499999999997,0.22184999999999996,0.21937499999999996,0.20347499999999996,0.20717499999999997,0.20657499999999998,0.21594999999999992,0.294325
0.19292,0.21551000000000003,0.22559800000000002,0.19613799999999998,0.19727799999999998,0.18109000000000003,0.18347400000000003,0.226522,0.31870200000000004
0.192212,0.217806,0.23864,0.20442,0.19468199999999997,0.185506,0.18783,0.20973399999999998,0.33169400000000004
0.17726799999999998,0.23001,0.20918599999999998,0.196554,0.18958999999999998,0.17393799999999998,0.18163400000000002,0.22018600000000002,0.346982
0.2284,0.2296,0.22799999999999998,0.23079999999999998,0.22799999999999998,0.22799999999999998,0.24319999999999997,0.2352,0.2772000000000001
0.22490000000000004,0.2246,0.22649999999999998,0.23,0.23080000000000006,0.2276,0.23819999999999997,0.23540000000000003,0.34709999999999996
0.19235000000000002,0.2019,0.21479999999999996,0.19234999999999994,0.184525,0.18794999999999998,0.1853,0.20757499999999998,0.317925
0.18507600000000002,0.22752200000000003,0.212034,0.208502,0.18295799999999998,0.178278,0.18201,0.23453,0.320486
0.21480000000000005,0.2166,0.22400000000000003,0.23180000000000003,0.21390000000000003,0.21550000000000002,0.21330000000000002,0.22260000000000005,0.2651
0.183356,0.219242,0.216058,0.20241800000000001,0.191098,0.17570599999999997,0.185002,0.232022,0.326654
0.2136,0.2386,0.21830000000000002,0.22130000000000002,0.2136,0.2114,0.2061,0.213,0.34729999999999994
0.18553469387755103,0.21784081632653063,0.20931020408163264,0.20618367346938776,0.19004489795918364,0.17682040816326533,0.18652653061224492,0.19893469387755106,0.2960285714285714
0.182956,0.227026,0.21143800000000001,0.19971,0.18516200000000002,0.18415,0.183258,0.230962,0.31641
0.19070000000000006,0.20750000000000005,0.2016,0.20490000000000003,0.19370000000000004,0.19120000000000004,0.21180000000000002,0.20170000000000002,0.35890000000000005
0.1915,0.19290000000000002,0.19330000000000003,0.1955,0.19390000000000002,0.1892,0.18880000000000002,0.18950000000000003,0.2740999999999999
0.19890000000000005,0.2109,0.21060000000000006,0.21260000000000004,0.20640000000000003,0.19850000000000004,0.2023,0.20680000000000004,0.2591
0.17713469387755104,0.21284489795918365,0.19428163265306123,0.19847755102040815,0.18215102040816328,0.17365306122448979,0.17921224489795914,0.22701632653061227,0.32263265306122446
0.23559999999999998,0.23879999999999998,0.2404,0.2468,0.2372,0.2344,0.24760000000000001,0.2492,0.30080000000000007
0.1996,0.2039,0.20070000000000002,0.20310000000000003,0.1986,0.1996,0.19770000000000001,0.20159999999999995,0.3254
0.22030000000000002,0.223,0.22380000000000003,0.235,0.22110000000000002,0.22120000000000004,0.22470000000000004,0.2226,0.35309999999999997
0.169208,0.20042600000000002,0.19717600000000002,0.19474600000000003,0.18033000000000002,0.164494,0.178774,0.21068599999999998,0.29943
0.17887499999999995,0.19202499999999997,0.207475,0.18994999999999998,0.17487499999999997,0.17074999999999993,0.17822499999999997,0.19694999999999993,0.24397499999999997
0.19540000000000005,0.2061,0.1971,0.19650000000000004,0.19820000000000004,0.19610000000000005,0.20340000000000003,0.20230000000000004,0.32689999999999997
0.19735,0.20494999999999994,0.20807499999999998,0.20609999999999995,0.19687499999999994,0.19372499999999995,0.19807499999999995,0.2129,0.33265
0.17982499999999996,0.19972499999999996,0.20799999999999996,0.20159999999999997,0.18142499999999995,0.17929999999999993,0.17957499999999996,0.18722499999999995,0.268075
0.209025,0.23184999999999995,0.21922499999999998,0.22815,0.210775,0.21127499999999996,0.21662499999999993,0.23229999999999998,0.35147500000000004
0.20392499999999997,0.21167499999999997,0.21502499999999997,0.21909999999999996,0.20235,0.19902499999999995,0.19854999999999992,0.21237499999999995,0.296725
0.18712499999999999,0.20509999999999992,0.20719999999999997,0.2077,0.19237499999999996,0.18514999999999995,0.1925999999999999,0.192525,0.27924999999999994
0.18445,0.219575,0.20702499999999993,0.20314999999999997,0.18455,0.18265,0.18897499999999998,0.19119999999999998,0.2962
0.17044897959183675,0.19471428571428573,0.20171020408163265,0.1847142857142857,0.16847755102040818,0.16445306122448983,0.1707142857142857,0.19442040816326528,0.2926734693877551
0.20120000000000002,0.20320000000000002,0.20360000000000003,0.20879999999999999,0.2018,0.202,0.2005,0.2212,0.2961999999999999
0.20440000000000005,0.2058,0.21030000000000004,0.2147,0.20390000000000003,0.19970000000000002,0.21540000000000004,0.2112,0.35019999999999996
0.18906938775510207,0.22803673469387756,0.20188163265306122,0.2104612244897959,0.19310612244897957,0.1844612244897959,0.18251020408163265,0.22450204081632652,0.35178367346938777
0.1795265306122449,0.19805306122448982,0.21196326530612242,0.1977183673469388,0.18367755102040817,0.1710979591836735,0.1756857142857143,0.20174285714285717,0.31855102040816324
0.18522499999999997,0.20052499999999998,0.20047499999999996,0.19629999999999995,0.17982499999999998,0.1843,0.18699999999999994,0.21384999999999996,0.31989999999999996
0.17930800000000002,0.21447000000000002,0.21761000000000003,0.18967,0.18983,0.17288599999999998,0.175114,0.223914,0.313762
0.2488,0.25039999999999996,0.25680000000000003,0.258,0.24719999999999998,0.24760000000000001,0.25720000000000004,0.2468,0.34120000000000006
0.2072,0.20559999999999998,0.20440000000000003,0.198,0.1988,0.20400000000000001,0.2008,0.20639999999999997,0.27040000000000003
0.177625,0.199675,0.21369999999999995,0.18124999999999997,0.176275,0.17532499999999995,0.17817499999999994,0.20389999999999994,0.28504999999999997
0.21590000000000006,0.2159,0.22260000000000005,0.24880000000000002,0.21530000000000005,0.21150000000000005,0.21520000000000006,0.21900000000000006,0.28389999999999993
0.187052,0.216182,0.199542,0.19730999999999999,0.187354,0.172078,0.18272200000000002,0.20528600000000002,0.32271
0.1941387755102041,0.2220448979591837,0.22506530612244896,0.205065306122449,0.19562040816326529,0.18017551020408162,0.18678775510204082,0.2012204081632653,0.30448571428571425
0.181028,0.20528000000000002,0.215034,0.186442,0.182674,0.170158,0.173238,0.20479,0.29579
0.182788,0.204386,0.22833,0.199334,0.18823800000000002,0.17781000000000002,0.181874,0.209982,0.332078
0.1738204081632653,0.20619183673469388,0.2018,0.1935469387755102,0.1848122448979592,0.17108979591836734,0.17657551020408163,0.20495102040816326,0.2793428571428571
0.228,0.22879999999999998,0.228,0.2308,0.228,0.23119999999999996,0.2228,0.2288,0.25960000000000005
0.20100000000000004,0.2032,0.20890000000000006,0.21080000000000007,0.20140000000000002,0.20290000000000002,0.21000000000000005,0.2051,0.32179999999999986
0.18648163265306122,0.22466530612244898,0.21771020408163266,0.21944897959183673,0.19385714285714284,0.1812285714285714,0.18621632653061224,0.21061632653061224,0.3258163265306122
0.2036,0.20400000000000001,0.19720000000000001,0.196,0.196,0.2032,0.1964,0.19720000000000001,0.2952000000000001
0.1958938775510204,0.23982448979591836,0.2399224489795918,0.21063265306122447,0.19855918367346936,0.18607755102040818,0.19206938775510204,0.20546530612244895,0.3279714285714286
0.18472653061224492,0.21628163265306122,0.2015877551020408,0.19753877551020407,0.18694285714285716,0.1800938775510204,0.18661632653061222,0.19477142857142857,0.29628163265306123
0.22670000000000004,0.22470000000000004,0.23130000000000003,0.21110000000000004,0.21830000000000005,0.21660000000000001,0.21850000000000003,0.22160000000000002,0.3484999999999999
0.17795200000000003,0.222974,0.226102,0.19502999999999998,0.18837399999999999,0.17415399999999998,0.175454,0.216446,0.292934
0.1936,0.23607499999999995,0.21334999999999996,0.21267499999999998,0.19247499999999992,0.18824999999999995,0.19392499999999993,0.20307499999999992,0.31382499999999997
0.18560000000000001,0.235176,0.20797000000000002,0.20330600000000001,0.19247800000000004,0.182006,0.18604200000000004,0.21937800000000002,0.334154
0.20177499999999998,0.22242499999999996,0.223375,0.21559999999999999,0.20432499999999995,0.20184999999999995,0.20297499999999996,0.22637499999999997,0.2832
0.19294693877551017,0.20948163265306122,0.2008204081632653,0.20740816326530614,0.19070612244897958,0.18472244897959184,0.1853918367346939,0.21006938775510203,0.2996448979591837
0.18330000000000002,0.19740000000000005,0.185,0.18430000000000002,0.1834,0.1831,0.18660000000000004,0.18830000000000002,0.32589999999999997
0.216,0.22730000000000003,0.22350000000000003,0.2257,0.21939999999999998,0.2156,0.22510000000000002,0.2175,0.2759999999999999
0.19124081632653062,0.22331020408163266,0.21471428571428575,0.21247755102040816,0.18959591836734693,0.1831551020408163,0.18434693877551017,0.2227142857142857,0.32295102040816326
