test,testTrain,corruption,foodweb-baywet,inf-USAir97,moreno_crime_projected,opsahl-openflights,household,faa,facebook,powergrid,netscience
0.11418685121107267,0.2684,0.44188896220190405,0.49591064453125,0.4134036144578313,0.052542056863834966,0.3410753831942476,0.3854918590353449,0.10543711695217008,0.4681798933019237,0.05113670598633599,0.010696545032820009
0.0010805130004882812,0.0026378631591796875,0.06716752052307129,0.04207897186279297,0.04304385185241699,0.04460430145263672,0.3426632881164551,0.04888558387756348,0.030792713165283203,0.039311885833740234,0.0871882438659668,0.03640174865722656
