test,testTrain,corruption,foodweb-baywet,inf-USAir97,moreno_crime_projected,opsahl-openflights,household,faa,facebook,powergrid,netscience
0.11418685121107267,0.2744,0.08103182832186508,0.41546630859375,0.12379336623602845,0.050260678679228024,0.08106050195416128,0.11094960040837451,0.10592411827479116,0.001951791154150137,0.05129915721563836,0.011470957652794234
0.0007767677307128906,0.0025856494903564453,0.17274808883666992,0.0429995059967041,0.04228043556213379,0.04324936866760254,0.3338327407836914,0.04524636268615723,0.03025531768798828,0.03882956504821777,0.0855712890625,0.03354525566101074
